   J  Sym   #        Energy    g Population Name J Ka Kc     
  20   E+   7      215.2803   41 .000730417 v=0 20 12  8     
  20   E+   8      251.8634   41 .000612878 v=0 20 14  6     
  20   E+   9      294.0832   41 .000500538 v=0 20 16  4     
  20   E+  10      341.9373   41 .000397892 v=0 20 18  2     
  20   E+  11      395.4242   41 .000307865 v=0 20 20  0     
  20   E-   1      115.3216   41 .001179693 v=0 20  2 19     
  20   E-   2      125.5965   41 .00112297  v=0 20  4 17     
  20   E-   3      139.4612   41 .001050727 v=0 20  6 15     
  20   E-   4      159.0532   41 .000956496 v=0 20  8 13     
  20   E-   5      184.3392   41 .000847259 v=0 20 10 11     
  20   E-   6      215.2803   41 .000730417 v=0 20 12  9     
  20   E-   7      251.8634   41 .000612878 v=0 20 14  7     
  20   E-   8      294.0832   41 .000500538 v=0 20 16  5     
  20   E-   9      341.9373   41 .000397892 v=0 20 18  3     
  20   E-  10      395.4242   41 .000307865 v=0 20 20  1     
  20   O+   1      115.1579   41 .001180619 v=0 20  1 19     
  20   O+   2      122.0248   41 .001142371 v=0 20  3 17     
  20   O+   3      131.8561   41 .001089758 v=0 20  5 15     
  20   O+   4      148.5408   41 .001005955 v=0 20  7 13     
  20   O+   5      170.9879   41 .000903285 v=0 20  9 11     
  20   O+   6      199.1039   41 .000789339 v=0 20 11  9     
  20   O+   7      232.8670   41 .000671337 v=0 20 13  7     
  20   O+   8      272.2689   41 .000555741 v=0 20 15  5     
  20   O+   9      317.3060   41 .000447783 v=0 20 17  3     
  20   O+  10      367.9767   41 .000351179 v=0 20 19  1     
  20   O-   1      109.6928   41 .001211973 v=0 20  1 20     
  20   O-   2      120.3767   41 .001151436 v=0 20  3 18     
  20   O-   3      131.8293   41 .001089898 v=0 20  5 16     
  20   O-   4      148.5407   41 .001005956 v=0 20  7 14     
  20   O-   5      170.9879   41 .000903285 v=0 20  9 12     
  20   O-   6      199.1039   41 .000789339 v=0 20 11 10     
  20   O-   7      232.8670   41 .000671337 v=0 20 13  8     
  20   O-   8      272.2689   41 .000555741 v=0 20 15  6     
  20   O-   9      317.3060   41 .000447783 v=0 20 17  4     
  20   O-  10      367.9767   41 .000351179 v=0 20 19  2     
  21   E+   1      120.5125   43 .001206818 v=0 21  0 21     
  21   E+   2      130.6898   43 .001149328 v=0 21  2 19     
  21   E+   3      137.4997   43 .001112398 v=0 21  4 17     
  21   E+   4      150.9045   43 .001043134 v=0 21  6 15     
  21   E+   5      170.4698   43 .000949705 v=0 21  8 13     
  21   E+   6      195.7447   43 .000841289 v=0 21 10 11     
