   J  Sym   #        Energy    g Population Name J Ka Kc     
  21   E+   6      501.8220   43 .000789257 v=0 21 10 11     
  21   E+   7      584.1900   43 .000531691 v=0 21 12  9     
  21   E+   8      681.5340   43 .000333355 v=0 21 14  7     
  21   E+   9      793.8540   43 .000194519 v=0 21 16  5     
  21   E+  10      921.1500   43 .000105639 v=0 21 18  3     
  21   E+  11     1063.4220   43 5.33943e-5 v=0 21 20  1     
  21   E-   1      322.1100   43 .001868658 v=0 21  2 20     
  21   E-   2      344.5740   43 .001677802 v=0 21  4 18     
  21   E-   3      382.0140   43 .001402036 v=0 21  6 16     
  21   E-   4      434.4300   43 .001090398 v=0 21  8 14     
  21   E-   5      501.8220   43 .000789257 v=0 21 10 12     
  21   E-   6      584.1900   43 .000531691 v=0 21 12 10     
  21   E-   7      681.5340   43 .000333355 v=0 21 14  8     
  21   E-   8      793.8540   43 .000194519 v=0 21 16  6     
  21   E-   9      921.1500   43 .000105639 v=0 21 18  4     
  21   E-  10     1063.4220   43 5.33943e-5 v=0 21 20  2     
  21   O+   1      316.4940   43 .001919672 v=0 21  1 20     
  21   O+   2      331.4700   43 .001786629 v=0 21  3 18     
  21   O+   3      361.4220   43 .001547566 v=0 21  5 16     
  21   O+   4      406.3500   43 .001247588 v=0 21  7 14     
  21   O+   5      466.2540   43 .000936054 v=0 21  9 12     
  21   O+   6      541.1340   43 .000653639 v=0 21 11 10     
  21   O+   7      630.9900   43 .000424798 v=0 21 13  8     
  21   O+   8      735.8220   43 .000256941 v=0 21 15  6     
  21   O+   9      855.6300   43 .000144641 v=0 21 17  4     
  21   O+  10      990.4140   43 7.57808e-5 v=0 21 19  2     
  21   O+  11     1140.1740   43 3.69516e-5 v=0 21 21  0     
  21   O-   1      316.4940   43 .001919672 v=0 21  1 21     
  21   O-   2      331.4700   43 .001786629 v=0 21  3 19     
  21   O-   3      361.4220   43 .001547566 v=0 21  5 17     
  21   O-   4      406.3500   43 .001247588 v=0 21  7 15     
  21   O-   5      466.2540   43 .000936054 v=0 21  9 13     
  21   O-   6      541.1340   43 .000653639 v=0 21 11 11     
  21   O-   7      630.9900   43 .000424798 v=0 21 13  9     
  21   O-   8      735.8220   43 .000256941 v=0 21 15  7     
  21   O-   9      855.6300   43 .000144641 v=0 21 17  5     
  21   O-  10      990.4140   43 7.57808e-5 v=0 21 19  3     
  21   O-  11     1140.1740   43 3.69516e-5 v=0 21 21  1     
  22   E+   1      344.5860   45 .001755739 v=0 22  0 22     
  22   E+   2      352.0740   45 .001693806 v=0 22  2 20     
  22   E+   3      374.5380   45 .001520809 v=0 22  4 18     
  22   E+   4      411.9780   45 .001270846 v=0 22  6 16     
  22   E+   5      464.3940   45 .000988369 v=0 22  8 14     
  22   E+   6      531.7860   45 .000715405 v=0 22 10 12     
  22   E+   7      614.1540   45 .00048194  v=0 22 12 10     
  22   E+   8      711.4980   45 .000302163 v=0 22 14  8     
  22   E+   9      823.8180   45 .000176318 v=0 22 16  6     
  22   E+  10      951.1140   45 9.57544e-5 v=0 22 18  4     
  22   E+  11     1093.3860   45 4.83982e-5 v=0 22 20  2     
  22   E+  12     1250.6340   45 2.2767e-5  v=0 22 22  0     
  22   E-   1      352.0740   45 .001693806 v=0 22  2 21     
  22   E-   2      374.5380   45 .001520809 v=0 22  4 19     
  22   E-   3      411.9780   45 .001270846 v=0 22  6 17     
  22   E-   4      464.3940   45 .000988369 v=0 22  8 15     
  22   E-   5      531.7860   45 .000715405 v=0 22 10 13     
  22   E-   6      614.1540   45 .00048194  v=0 22 12 11     
  22   E-   7      711.4980   45 .000302163 v=0 22 14  9     
  22   E-   8      823.8180   45 .000176318 v=0 22 16  7     
  22   E-   9      951.1140   45 9.57544e-5 v=0 22 18  5     
  22   E-  10     1093.3860   45 4.83982e-5 v=0 22 20  3     
  22   E-  11     1250.6340   45 2.2767e-5  v=0 22 22  1     
  22   O+   1      346.4580   45 .001740046 v=0 22  1 21     
  22   O+   2      361.4340   45 .001619452 v=0 22  3 19     
  22   O+   3      391.3860   45 .001402759 v=0 22  5 17     
  22   O+   4      436.3140   45 .00113085  v=0 22  7 15     
  22   O+   5      496.2180   45 .000848466 v=0 22  9 13     
  22   O+   6      571.0980   45 .000592477 v=0 22 11 11     
  22   O+   7      660.9540   45 .000385049 v=0 22 13  9     
  22   O+   8      765.7860   45 .000232899 v=0 22 15  7     
  22   O+   9      885.5940   45 .000131107 v=0 22 17  5     
  22   O+  10     1020.3780   45 6.86899e-5 v=0 22 19  3     
  22   O+  11     1170.1380   45 3.3494e-5  v=0 22 21  1     
  22   O-   1      346.4580   45 .001740046 v=0 22  1 22     
  22   O-   2      361.4340   45 .001619452 v=0 22  3 20     
  22   O-   3      391.3860   45 .001402759 v=0 22  5 18     
  22   O-   4      436.3140   45 .00113085  v=0 22  7 16     
  22   O-   5      496.2180   45 .000848466 v=0 22  9 14     
  22   O-   6      571.0980   45 .000592477 v=0 22 11 12     
  22   O-   7      660.9540   45 .000385049 v=0 22 13 10     
  22   O-   8      765.7860   45 .000232899 v=0 22 15  8     
  22   O-   9      885.5940   45 .000131107 v=0 22 17  6     
  22   O-  10     1020.3780   45 6.86899e-5 v=0 22 19  4     
  22   O-  11     1170.1380   45 3.3494e-5  v=0 22 21  2     
  23   E+   1      375.9120   47 .001577968 v=0 23  0 23     
  23   E+   2      383.4000   47 .001522306 v=0 23  2 21     
  23   E+   3      405.8640   47 .001366825 v=0 23  4 19     
  23   E+   4      443.3040   47 .001142172 v=0 23  6 17     
  23   E+   5      495.7200   47 .000888295 v=0 23  8 15     
  23   E+   6      563.1120   47 .00064297  v=0 23 10 13     
  23   E+   7      645.4800   47 .000433143 v=0 23 12 11     
  23   E+   8      742.8240   47 .000271568 v=0 23 14  9     
  23   E+   9      855.1440   47 .000158465 v=0 23 16  7     
  23   E+  10      982.4400   47 8.60592e-5 v=0 23 18  5     
  23   E+  11     1124.7120   47 4.34978e-5 v=0 23 20  3     
  23   E+  12     1281.9600   47 2.04618e-5 v=0 23 22  1     
  23   E-   1      383.4000   47 .001522306 v=0 23  2 22     
  23   E-   2      405.8640   47 .001366825 v=0 23  4 20     
  23   E-   3      443.3040   47 .001142172 v=0 23  6 18     
  23   E-   4      495.7200   47 .000888295 v=0 23  8 16     
  23   E-   5      563.1120   47 .00064297  v=0 23 10 14     
  23   E-   6      645.4800   47 .000433143 v=0 23 12 12     
  23   E-   7      742.8240   47 .000271568 v=0 23 14 10     
  23   E-   8      855.1440   47 .000158465 v=0 23 16  8     
  23   E-   9      982.4400   47 8.60592e-5 v=0 23 18  6     
  23   E-  10     1124.7120   47 4.34978e-5 v=0 23 20  4     
  23   E-  11     1281.9600   47 2.04618e-5 v=0 23 22  2     
  23   O+   1      377.7840   47 .001563864 v=0 23  1 22     
  23   O+   2      392.7600   47 .001455481 v=0 23  3 20     
  23   O+   3      422.7120   47 .001260727 v=0 23  5 18     
  23   O+   4      467.6400   47 .00101635  v=0 23  7 16     
  23   O+   5      527.5440   47 .000762558 v=0 23  9 14     
  23   O+   6      602.4240   47 .000532488 v=0 23 11 12     
  23   O+   7      692.2800   47 .000346062 v=0 23 13 10     
  23   O+   8      797.1120   47 .000209318 v=0 23 15  8     
  23   O+   9      916.9200   47 .000117832 v=0 23 17  6     
  23   O+  10     1051.7040   47 6.1735e-5  v=0 23 19  4     
  23   O+  11     1201.4640   47 3.01027e-5 v=0 23 21  2     
  23   O+  12     1366.2000   47 1.36611e-5 v=0 23 23  0     
  23   O-   1      377.7840   47 .001563864 v=0 23  1 23     
  23   O-   2      392.7600   47 .001455481 v=0 23  3 21     
  23   O-   3      422.7120   47 .001260727 v=0 23  5 19     
  23   O-   4      467.6400   47 .00101635  v=0 23  7 17     
  23   O-   5      527.5440   47 .000762558 v=0 23  9 15     
  23   O-   6      602.4240   47 .000532488 v=0 23 11 13     
  23   O-   7      692.2800   47 .000346062 v=0 23 13 11     
  23   O-   8      797.1120   47 .000209318 v=0 23 15  9     
  23   O-   9      916.9200   47 .000117832 v=0 23 17  7     
  23   O-  10     1051.7040   47 6.1735e-5  v=0 23 19  5     
  23   O-  11     1201.4640   47 3.01027e-5 v=0 23 21  3     
  23   O-  12     1366.2000   47 1.36611e-5 v=0 23 23  1     
  24   E+   1      408.6000   49 .001406412 v=0 24  0 24     
  24   E+   2      416.0880   49 .001356801 v=0 24  2 22     
  24   E+   3      438.5520   49 .001218224 v=0 24  4 20     
  24   E+   4      475.9920   49 .001017995 v=0 24  6 18     
  24   E+   5      528.4080   49 .00079172  v=0 24  8 16     
  24   E+   6      595.8000   49 .000573066 v=0 24 10 14     
  24   E+   7      678.1680   49 .000386052 v=0 24 12 12     
  24   E+   8      775.5120   49 .000242043 v=0 24 14 10     
  24   E+   9      887.8320   49 .000141237 v=0 24 16  8     
  24   E+  10     1015.1280   49 7.67028e-5 v=0 24 18  6     
  24   E+  11     1157.4000   49 3.87687e-5 v=0 24 20  4     
  24   E+  12     1314.6480   49 1.82372e-5 v=0 24 22  2     
  24   E+  13     1486.8720   49 7.98443e-6 v=0 24 24  0     
  24   E-   1      416.0880   49 .001356801 v=0 24  2 23     
  24   E-   2      438.5520   49 .001218224 v=0 24  4 21     
  24   E-   3      475.9920   49 .001017995 v=0 24  6 19     
  24   E-   4      528.4080   49 .00079172  v=0 24  8 17     
  24   E-   5      595.8000   49 .000573066 v=0 24 10 15     
  24   E-   6      678.1680   49 .000386052 v=0 24 12 13     
  24   E-   7      775.5120   49 .000242043 v=0 24 14 11     
  24   E-   8      887.8320   49 .000141237 v=0 24 16  9     
  24   E-   9     1015.1280   49 7.67028e-5 v=0 24 18  7     
  24   E-  10     1157.4000   49 3.87687e-5 v=0 24 20  5     
  24   E-  11     1314.6480   49 1.82372e-5 v=0 24 22  3     
  24   E-  12     1486.8720   49 7.98443e-6 v=0 24 24  1     
  24   O+   1      410.4720   49 .001393842 v=0 24  1 23     
  24   O+   2      425.4480   49 .001297241 v=0 24  3 21     
  24   O+   3      455.4000   49 .001123662 v=0 24  5 19     
  24   O+   4      500.3280   49 .000905853 v=0 24  7 17     
  24   O+   5      560.2320   49 .000679653 v=0 24  9 15     
  24   O+   6      635.1120   49 .000474596 v=0 24 11 13     
  24   O+   7      724.9680   49 .000308438 v=0 24 13 11     
  24   O+   8      829.8000   49 .000186561 v=0 24 15  9     
  24   O+   9      949.6080   49 .000105022 v=0 24 17  7     
  24   O+  10     1084.3920   49 5.50232e-5 v=0 24 19  5     
  24   O+  11     1234.1520   49 2.68299e-5 v=0 24 21  3     
  24   O+  12     1398.8880   49 1.21759e-5 v=0 24 23  1     
  24   O-   1      410.4720   49 .001393842 v=0 24  1 24     
  24   O-   2      425.4480   49 .001297241 v=0 24  3 22     
  24   O-   3      455.4000   49 .001123662 v=0 24  5 20     
  24   O-   4      500.3280   49 .000905853 v=0 24  7 18     
  24   O-   5      560.2320   49 .000679653 v=0 24  9 16     
  24   O-   6      635.1120   49 .000474596 v=0 24 11 14     
  24   O-   7      724.9680   49 .000308438 v=0 24 13 12     
  24   O-   8      829.8000   49 .000186561 v=0 24 15 10     
  24   O-   9      949.6080   49 .000105022 v=0 24 17  8     
  24   O-  10     1084.3920   49 5.50232e-5 v=0 24 19  6     
  24   O-  11     1234.1520   49 2.68299e-5 v=0 24 21  4     
  24   O-  12     1398.8880   49 1.21759e-5 v=0 24 23  2     
  25   E+   1      442.6500   51 .001243271 v=0 25  0 25     
  25   E+   2      450.1380   51 .001199415 v=0 25  2 23     
  25   E+   3      472.6020   51 .001076913 v=0 25  4 21     
  25   E+   4      510.0420   51 .00089991  v=0 25  6 19     
  25   E+   5      562.4580   51 .000699882 v=0 25  8 17     
  25   E+   6      629.8500   51 .000506592 v=0 25 10 15     
  25   E+   7      712.2180   51 .00034127  v=0 25 12 13     
  25   E+   8      809.5620   51 .000213967 v=0 25 14 11     
  25   E+   9      921.8820   51 .000124854 v=0 25 16  9     
  25   E+  10     1049.1780   51 6.78055e-5 v=0 25 18  7     
  25   E+  11     1191.4500   51 3.42716e-5 v=0 25 20  5     
  25   E+  12     1348.6980   51 1.61218e-5 v=0 25 22  3     
  25   E+  13     1520.9220   51 7.05826e-6 v=0 25 24  1     
  25   E-   1      450.1380   51 .001199415 v=0 25  2 24     
  25   E-   2      472.6020   51 .001076913 v=0 25  4 22     
  25   E-   3      510.0420   51 .00089991  v=0 25  6 20     
  25   E-   4      562.4580   51 .000699882 v=0 25  8 18     
  25   E-   5      629.8500   51 .000506592 v=0 25 10 16     
  25   E-   6      712.2180   51 .00034127  v=0 25 12 14     
  25   E-   7      809.5620   51 .000213967 v=0 25 14 12     
  25   E-   8      921.8820   51 .000124854 v=0 25 16 10     
  25   E-   9     1049.1780   51 6.78055e-5 v=0 25 18  8     
  25   E-  10     1191.4500   51 3.42716e-5 v=0 25 20  6     
  25   E-  11     1348.6980   51 1.61218e-5 v=0 25 22  4     
  25   E-  12     1520.9220   51 7.05826e-6 v=0 25 24  2     
  25   O+   1      444.5220   51 .001232159 v=0 25  1 24     
  25   O+   2      459.4980   51 .001146764 v=0 25  3 22     
  25   O+   3      489.4500   51 .000993319 v=0 25  5 20     
  25   O+   4      534.3780   51 .000800776 v=0 25  7 18     
  25   O+   5      594.2820   51 .000600815 v=0 25  9 16     
  25   O+   6      669.1620   51 .000419544 v=0 25 11 14     
  25   O+   7      759.0180   51 .00027266  v=0 25 13 12     
  25   O+   8      863.8500   51 .00016492  v=0 25 15 10     
  25   O+   9      983.6580   51 9.28394e-5 v=0 25 17  8     
  25   O+  10     1118.4420   51 4.86406e-5 v=0 25 19  6     
  25   O+  11     1268.2020   51 2.37177e-5 v=0 25 21  4     
  25   O+  12     1432.9380   51 1.07635e-5 v=0 25 23  2     
  25   O+  13     1612.6500   51 4.54614e-6 v=0 25 25  0     
  25   O-   1      444.5220   51 .001232159 v=0 25  1 25     
  25   O-   2      459.4980   51 .001146764 v=0 25  3 23     
  25   O-   3      489.4500   51 .000993319 v=0 25  5 21     
  25   O-   4      534.3780   51 .000800776 v=0 25  7 19     
  25   O-   5      594.2820   51 .000600815 v=0 25  9 17     
  25   O-   6      669.1620   51 .000419544 v=0 25 11 15     
  25   O-   7      759.0180   51 .00027266  v=0 25 13 13     
  25   O-   8      863.8500   51 .00016492  v=0 25 15 11     
  25   O-   9      983.6580   51 9.28394e-5 v=0 25 17  9     
  25   O-  10     1118.4420   51 4.86406e-5 v=0 25 19  7     
  25   O-  11     1268.2020   51 2.37177e-5 v=0 25 21  5     
  25   O-  12     1432.9380   51 1.07635e-5 v=0 25 23  3     
  25   O-  13     1612.6500   51 4.54614e-6 v=0 25 25  1     
  26   E+   1      478.0620   53 .00109022  v=0 26  0 26     
  26   E+   2      485.5500   53 .001051763 v=0 26  2 24     
  26   E+   3      508.0140   53 .000944341 v=0 26  4 22     
  26   E+   4      545.4540   53 .000789128 v=0 26  6 20     
  26   E+   5      597.8700   53 .000613724 v=0 26  8 18     
  26   E+   6      665.2620   53 .000444228 v=0 26 10 16     
  26   E+   7      747.6300   53 .000299259 v=0 26 12 14     
  26   E+   8      844.9740   53 .000187627 v=0 26 14 12     
  26   E+   9      957.2940   53 .000109484 v=0 26 16 10     
  26   E+  10     1084.5900   53 5.94584e-5 v=0 26 18  8     
  26   E+  11     1226.8620   53 3.00527e-5 v=0 26 20  6     
  26   E+  12     1384.1100   53 1.41371e-5 v=0 26 22  4     
  26   E+  13     1556.3340   53 6.18936e-6 v=0 26 24  2     
  26   E+  14     1743.5340   53 2.52196e-6 v=0 26 26  0     
  26   E-   1      485.5500   53 .001051763 v=0 26  2 25     
  26   E-   2      508.0140   53 .000944341 v=0 26  4 23     
  26   E-   3      545.4540   53 .000789128 v=0 26  6 21     
  26   E-   4      597.8700   53 .000613724 v=0 26  8 19     
  26   E-   5      665.2620   53 .000444228 v=0 26 10 17     
  26   E-   6      747.6300   53 .000299259 v=0 26 12 15     
  26   E-   7      844.9740   53 .000187627 v=0 26 14 13     
  26   E-   8      957.2940   53 .000109484 v=0 26 16 11     
  26   E-   9     1084.5900   53 5.94584e-5 v=0 26 18  9     
  26   E-  10     1226.8620   53 3.00527e-5 v=0 26 20  7     
  26   E-  11     1384.1100   53 1.41371e-5 v=0 26 22  5     
  26   E-  12     1556.3340   53 6.18936e-6 v=0 26 24  3     
  26   E-  13     1743.5340   53 2.52196e-6 v=0 26 26  1     
  26   O+   1      479.9340   53 .001080476 v=0 26  1 25     
  26   O+   2      494.9100   53 .001005593 v=0 26  3 23     
  26   O+   3      524.8620   53 .000871038 v=0 26  5 21     
  26   O+   4      569.7900   53 .000702197 v=0 26  7 19     
  26   O+   5      629.6940   53 .000526852 v=0 26  9 17     
  26   O+   6      704.5740   53 .000367897 v=0 26 11 15     
  26   O+   7      794.4300   53 .000239095 v=0 26 13 13     
  26   O+   8      899.2620   53 .000144618 v=0 26 15 11     
  26   O+   9     1019.0700   53 8.14106e-5 v=0 26 17  9     
  26   O+  10     1153.8540   53 4.26528e-5 v=0 26 19  7     
  26   O+  11     1303.6140   53 2.0798e-5  v=0 26 21  5     
  26   O+  12     1468.3500   53 9.43848e-6 v=0 26 23  3     
  26   O+  13     1648.0620   53 3.98649e-6 v=0 26 25  1     
  26   O-   1      479.9340   53 .001080476 v=0 26  1 26     
  26   O-   2      494.9100   53 .001005593 v=0 26  3 24     
  26   O-   3      524.8620   53 .000871038 v=0 26  5 22     
  26   O-   4      569.7900   53 .000702197 v=0 26  7 20     
  26   O-   5      629.6940   53 .000526852 v=0 26  9 18     
  26   O-   6      704.5740   53 .000367897 v=0 26 11 16     
  26   O-   7      794.4300   53 .000239095 v=0 26 13 14     
  26   O-   8      899.2620   53 .000144618 v=0 26 15 12     
  26   O-   9     1019.0700   53 8.14106e-5 v=0 26 17 10     
  26   O-  10     1153.8540   53 4.26528e-5 v=0 26 19  8     
  26   O-  11     1303.6140   53 2.0798e-5  v=0 26 21  6     
  26   O-  12     1468.3500   53 9.43848e-6 v=0 26 23  4     
  26   O-  13     1648.0620   53 3.98649e-6 v=0 26 25  2     
  27   E+   1      514.8360   55 .000948433 v=0 27  0 27     
  27   E+   2      522.3240   55 .000914977 v=0 27  2 25     
  27   E+   3      544.7880   55 .000821526 v=0 27  4 23     
  27   E+   4      582.2280   55 .000686499 v=0 27  6 21     
  27   E+   5      634.6440   55 .000533907 v=0 27  8 19     
  27   E+   6      702.0360   55 .000386455 v=0 27 10 17     
  27   E+   7      784.4040   55 .000260339 v=0 27 12 15     
  27   E+   8      881.7480   55 .000163225 v=0 27 14 13     
  27   E+   9      994.0680   55 9.52451e-5 v=0 27 16 11     
  27   E+  10     1121.3640   55 5.17256e-5 v=0 27 18  9     
  27   E+  11     1263.6360   55 2.61442e-5 v=0 27 20  7     
  27   E+  12     1420.8840   55 1.22985e-5 v=0 27 22  5     
  27   E+  13     1593.1080   55 5.38441e-6 v=0 27 24  3     
  27   E+  14     1780.3080   55 2.19397e-6 v=0 27 26  1     
  27   E-   1      522.3240   55 .000914977 v=0 27  2 26     
  27   E-   2      544.7880   55 .000821526 v=0 27  4 24     
  27   E-   3      582.2280   55 .000686499 v=0 27  6 22     
  27   E-   4      634.6440   55 .000533907 v=0 27  8 20     
  27   E-   5      702.0360   55 .000386455 v=0 27 10 18     
  27   E-   6      784.4040   55 .000260339 v=0 27 12 16     
  27   E-   7      881.7480   55 .000163225 v=0 27 14 14     
  27   E-   8      994.0680   55 9.52451e-5 v=0 27 16 12     
  27   E-   9     1121.3640   55 5.17256e-5 v=0 27 18 10     
  27   E-  10     1263.6360   55 2.61442e-5 v=0 27 20  8     
  27   E-  11     1420.8840   55 1.22985e-5 v=0 27 22  6     
  27   E-  12     1593.1080   55 5.38441e-6 v=0 27 24  4     
  27   E-  13     1780.3080   55 2.19397e-6 v=0 27 26  2     
  27   O+   1      516.7080   55 .000939956 v=0 27  1 26     
  27   O+   2      531.6840   55 .000874812 v=0 27  3 24     
  27   O+   3      561.6360   55 .000757756 v=0 27  5 22     
  27   O+   4      606.5640   55 .000610874 v=0 27  7 20     
  27   O+   5      666.4680   55 .000458333 v=0 27  9 18     
  27   O+   6      741.3480   55 .00032005  v=0 27 11 16     
  27   O+   7      831.2040   55 .000208    v=0 27 13 14     
  27   O+   8      936.0360   55 .00012581  v=0 27 15 12     
  27   O+   9     1055.8440   55 7.08228e-5 v=0 27 17 10     
  27   O+  10     1190.6280   55 3.71056e-5 v=0 27 19  8     
  27   O+  11     1340.3880   55 1.80931e-5 v=0 27 21  6     
  27   O+  12     1505.1240   55 8.21097e-6 v=0 27 23  4     
  27   O+  13     1684.8360   55 3.46803e-6 v=0 27 25  2     
  27   O+  14     1879.5240   55 1.36326e-6 v=0 27 27  0     
  27   O-   1      516.7080   55 .000939956 v=0 27  1 27     
  27   O-   2      531.6840   55 .000874812 v=0 27  3 25     
  27   O-   3      561.6360   55 .000757756 v=0 27  5 23     
  27   O-   4      606.5640   55 .000610874 v=0 27  7 21     
  27   O-   5      666.4680   55 .000458333 v=0 27  9 19     
  27   O-   6      741.3480   55 .00032005  v=0 27 11 17     
  27   O-   7      831.2040   55 .000208    v=0 27 13 15     
  27   O-   8      936.0360   55 .00012581  v=0 27 15 13     
  27   O-   9     1055.8440   55 7.08228e-5 v=0 27 17 11     
  27   O-  10     1190.6280   55 3.71056e-5 v=0 27 19  9     
  27   O-  11     1340.3880   55 1.80931e-5 v=0 27 21  7     
  27   O-  12     1505.1240   55 8.21097e-6 v=0 27 23  5     
  27   O-  13     1684.8360   55 3.46803e-6 v=0 27 25  3     
  27   O-  14     1879.5240   55 1.36326e-6 v=0 27 27  1     
  28   E+   1      552.9720   57 .00081863  v=0 28  0 28     
  28   E+   2      560.4600   57 .000789753 v=0 28  2 26     
  28   E+   3      582.9240   57 .000709091 v=0 28  4 24     
  28   E+   4      620.3640   57 .000592544 v=0 28  6 22     
  28   E+   5      672.7800   57 .000460836 v=0 28  8 20     
  28   E+   6      740.1720   57 .000333564 v=0 28 10 18     
  28   E+   7      822.5400   57 .000224709 v=0 28 12 16     
  28   E+   8      919.8840   57 .000140886 v=0 28 14 14     
  28   E+   9     1032.2040   57 8.22098e-5 v=0 28 16 12     
  28   E+  10     1159.5000   57 4.46464e-5 v=0 28 18 10     
  28   E+  11     1301.7720   57 2.25661e-5 v=0 28 20  8     
  28   E+  12     1459.0200   57 1.06153e-5 v=0 28 22  6     
  28   E+  13     1631.2440   57 4.6475e-6  v=0 28 24  4     
  28   E+  14     1818.4440   57 1.8937e-6  v=0 28 26  2     
  28   E+  15     2020.6200   57 7.18143e-7 v=0 28 28  0     
  28   E-   1      560.4600   57 .000789753 v=0 28  2 27     
  28   E-   2      582.9240   57 .000709091 v=0 28  4 25     
  28   E-   3      620.3640   57 .000592544 v=0 28  6 23     
  28   E-   4      672.7800   57 .000460836 v=0 28  8 21     
  28   E-   5      740.1720   57 .000333564 v=0 28 10 19     
  28   E-   6      822.5400   57 .000224709 v=0 28 12 17     
  28   E-   7      919.8840   57 .000140886 v=0 28 14 15     
  28   E-   8     1032.2040   57 8.22098e-5 v=0 28 16 13     
  28   E-   9     1159.5000   57 4.46464e-5 v=0 28 18 11     
  28   E-  10     1301.7720   57 2.25661e-5 v=0 28 20  9     
  28   E-  11     1459.0200   57 1.06153e-5 v=0 28 22  7     
  28   E-  12     1631.2440   57 4.6475e-6  v=0 28 24  5     
  28   E-  13     1818.4440   57 1.8937e-6  v=0 28 26  3     
  28   E-  14     2020.6200   57 7.18143e-7 v=0 28 28  1     
  28   O+   1      554.8440   57 .000811313 v=0 28  1 27     
  28   O+   2      569.8200   57 .000755085 v=0 28  3 25     
  28   O+   3      599.7720   57 .000654049 v=0 28  5 23     
  28   O+   4      644.7000   57 .000527269 v=0 28  7 21     
  28   O+   5      704.6040   57 .000395605 v=0 28  9 19     
  28   O+   6      779.4840   57 .000276248 v=0 28 11 17     
  28   O+   7      869.3400   57 .000179533 v=0 28 13 15     
  28   O+   8      974.1720   57 .000108591 v=0 28 15 13     
  28   O+   9     1093.9800   57 6.113e-5   v=0 28 17 11     
  28   O+  10     1228.7640   57 3.20273e-5 v=0 28 19  9     
  28   O+  11     1378.5240   57 1.56169e-5 v=0 28 21  7     
  28   O+  12     1543.2600   57 7.08721e-6 v=0 28 23  5     
  28   O+  13     1722.9720   57 2.9934e-6  v=0 28 25  3     
  28   O+  14     1917.6600   57 1.17668e-6 v=0 28 27  1     
  28   O-   1      554.8440   57 .000811313 v=0 28  1 28     
  28   O-   2      569.8200   57 .000755085 v=0 28  3 26     
  28   O-   3      599.7720   57 .000654049 v=0 28  5 24     
  28   O-   4      644.7000   57 .000527269 v=0 28  7 22     
  28   O-   5      704.6040   57 .000395605 v=0 28  9 20     
  28   O-   6      779.4840   57 .000276248 v=0 28 11 18     
  28   O-   7      869.3400   57 .000179533 v=0 28 13 16     
  28   O-   8      974.1720   57 .000108591 v=0 28 15 14     
  28   O-   9     1093.9800   57 6.113e-5   v=0 28 17 12     
  28   O-  10     1228.7640   57 3.20273e-5 v=0 28 19 10     
  28   O-  11     1378.5240   57 1.56169e-5 v=0 28 21  8     
  28   O-  12     1543.2600   57 7.08721e-6 v=0 28 23  6     
  28   O-  13     1722.9720   57 2.9934e-6  v=0 28 25  4     
  28   O-  14     1917.6600   57 1.17668e-6 v=0 28 27  2     
  29   E+   1      592.4700   59 .000701127 v=0 29  0 29     
  29   E+   2      599.9580   59 .000676395 v=0 29  2 27     
  29   E+   3      622.4220   59 .000607311 v=0 29  4 25     
  29   E+   4      659.8620   59 .000507493 v=0 29  6 23     
  29   E+   5      712.2780   59 .00039469  v=0 29  8 21     
  29   E+   6      779.6700   59 .000285686 v=0 29 10 19     
  29   E+   7      862.0380   59 .000192455 v=0 29 12 17     
  29   E+   8      959.3820   59 .000120664 v=0 29 14 15     
  29   E+   9     1071.7020   59 7.04097e-5 v=0 29 16 13     
  29   E+  10     1198.9980   59 3.8238e-5  v=0 29 18 11     
  29   E+  11     1341.2700   59 1.93271e-5 v=0 29 20  9     
  29   E+  12     1498.5180   59 9.09166e-6 v=0 29 22  7     
  29   E+  13     1670.7420   59 3.98041e-6 v=0 29 24  5     
  29   E+  14     1857.9420   59 1.62189e-6 v=0 29 26  3     
  29   E+  15     2060.1180   59 6.15064e-7 v=0 29 28  1     
  29   E-   1      599.9580   59 .000676395 v=0 29  2 28     
  29   E-   2      622.4220   59 .000607311 v=0 29  4 26     
  29   E-   3      659.8620   59 .000507493 v=0 29  6 24     
  29   E-   4      712.2780   59 .00039469  v=0 29  8 22     
  29   E-   5      779.6700   59 .000285686 v=0 29 10 20     
  29   E-   6      862.0380   59 .000192455 v=0 29 12 18     
  29   E-   7      959.3820   59 .000120664 v=0 29 14 16     
  29   E-   8     1071.7020   59 7.04097e-5 v=0 29 16 14     
  29   E-   9     1198.9980   59 3.8238e-5  v=0 29 18 12     
  29   E-  10     1341.2700   59 1.93271e-5 v=0 29 20 10     
  29   E-  11     1498.5180   59 9.09166e-6 v=0 29 22  8     
  29   E-  12     1670.7420   59 3.98041e-6 v=0 29 24  6     
  29   E-  13     1857.9420   59 1.62189e-6 v=0 29 26  4     
  29   E-  14     2060.1180   59 6.15064e-7 v=0 29 28  2     
  29   O+   1      594.3420   59 .00069486  v=0 29  1 28     
  29   O+   2      609.3180   59 .000646703 v=0 29  3 26     
  29   O+   3      639.2700   59 .00056017  v=0 29  5 24     
  29   O+   4      684.1980   59 .000451587 v=0 29  7 22     
  29   O+   5      744.1020   59 .000338822 v=0 29  9 20     
  29   O+   6      818.9820   59 .000236596 v=0 29 11 18     
  29   O+   7      908.8380   59 .000153763 v=0 29 13 16     
  29   O+   8     1013.6700   59 9.30045e-5 v=0 29 15 14     
