   J  Sym   #        Energy    g Population Name J Ka Kc     
  29   O-  12      448.0669   59 .000136703 v=0 29 23  7     
  29   O-  13      510.2733   59 .000101441 v=0 29 25  5     
  29   O-  14      577.6638   59 7.34258e-5 v=0 29 27  3     
  29   O-  15      650.2384   59 5.18427e-5 v=0 29 29  1     
  30   E+   1      110.8142   61 .00071236  v=0 30  0 30     
  30   E+   2      116.3806   61 .000693595 v=0 30  2 28     
  30   E+   3      123.1022   61 .000671592 v=0 30  4 26     
  30   E+   4      135.9399   61 .000631491 v=0 30  6 24     
  30   E+   5      154.0495   61 .000578958 v=0 30  8 22     
  30   E+   6      177.3618   61 .000517716 v=0 30 10 20     
  30   E+   7      205.8651   61 .000451569 v=0 30 12 18     
  30   E+   8      239.5556   61 .000384195 v=0 30 14 16     
  30   E+   9      278.4318   61 .000318844 v=0 30 16 14     
  30   E+  10      322.4930   61 .000258111 v=0 30 18 12     
  30   E+  11      371.7387   61 .000203815 v=0 30 20 10     
  30   E+  12      426.1688   61 .000156988 v=0 30 22  8     
  30   E+  13      485.7830   61 .00011795  v=0 30 24  6     
  30   E+  14      550.5814   61 8.6444e-5  v=0 30 26  4     
  30   E+  15      620.5639   61 6.17977e-5 v=0 30 28  2     
  30   E+  16      695.7304   61 4.30936e-5 v=0 30 30  0     
  30   E-   1      114.7001   61 .000699207 v=0 30  2 29     
  30   E-   2      123.0669   61 .000671706 v=0 30  4 27     
  30   E-   3      135.9398   61 .000631491 v=0 30  6 25     
  30   E-   4      154.0495   61 .000578958 v=0 30  8 23     
  30   E-   5      177.3618   61 .000517716 v=0 30 10 21     
  30   E-   6      205.8651   61 .000451569 v=0 30 12 19     
  30   E-   7      239.5556   61 .000384195 v=0 30 14 17     
  30   E-   8      278.4318   61 .000318844 v=0 30 16 15     
  30   E-   9      322.4930   61 .000258111 v=0 30 18 13     
  30   E-  10      371.7387   61 .000203815 v=0 30 20 11     
  30   E-  11      426.1688   61 .000156988 v=0 30 22  9     
  30   E-  12      485.7830   61 .00011795  v=0 30 24  7     
  30   E-  13      550.5814   61 8.6444e-5  v=0 30 26  5     
  30   E-  14      620.5639   61 6.17977e-5 v=0 30 28  3     
  30   E-  15      695.7304   61 4.30936e-5 v=0 30 30  1     
  30   O+   1      114.1717   61 .000700982 v=0 30  1 29     
  30   O+   2      118.9046   61 .00068525  v=0 30  3 27     
  30   O+   3      128.8481   61 .000653338 v=0 30  5 25     
  30   O+   4      144.3430   61 .000606547 v=0 30  7 23     
  30   O+   5      165.0564   61 .000549189 v=0 30  9 21     
  30   O+   6      190.9649   61 .000485019 v=0 30 11 19     
  30   O+   7      222.0621   61 .000417819 v=0 30 13 17     
  30   O+   8      258.3456   61 .000351088 v=0 30 15 15     
  30   O+   9      299.8143   61 .000287768 v=0 30 17 13     
  30   O+  10      346.4678   61 .000230076 v=0 30 19 11     
  30   O+  11      398.3057   61 .000179432 v=0 30 21  9     
  30   O+  12      455.3279   61 .0001365   v=0 30 23  7     
  30   O+  13      517.5342   61 .00010129  v=0 30 25  5     
  30   O+  14      584.9247   61 7.33168e-5 v=0 30 27  3     
  30   O+  15      657.4991   61 5.17657e-5 v=0 30 29  1     
  30   O-   1      110.8497   61 .000712239 v=0 30  1 30     
  30   O-   2      118.5081   61 .000686554 v=0 30  3 28     
  30   O-   3      128.8465   61 .000653343 v=0 30  5 26     
  30   O-   4      144.3430   61 .000606547 v=0 30  7 24     
  30   O-   5      165.0564   61 .000549189 v=0 30  9 22     
  30   O-   6      190.9649   61 .000485019 v=0 30 11 20     
  30   O-   7      222.0621   61 .000417819 v=0 30 13 18     
  30   O-   8      258.3456   61 .000351088 v=0 30 15 16     
  30   O-   9      299.8143   61 .000287768 v=0 30 17 14     
  30   O-  10      346.4678   61 .000230076 v=0 30 19 12     
  30   O-  11      398.3057   61 .000179432 v=0 30 21 10     
  30   O-  12      455.3279   61 .0001365   v=0 30 23  8     
  30   O-  13      517.5342   61 .00010129  v=0 30 25  6     
  30   O-  14      584.9247   61 7.33168e-5 v=0 30 27  4     
  30   O-  15      657.4991   61 5.17657e-5 v=0 30 29  2     
  31   E+   1      118.1438   63 .000710304 v=0 31  0 31     
  31   E+   2      123.9883   63 .000690671 v=0 31  2 29     
  31   E+   3      130.6350   63 .000669001 v=0 31  4 27     
  31   E+   4      143.4528   63 .000629114 v=0 31  6 25     
  31   E+   5      161.5578   63 .000576793 v=0 31  8 23     
  31   E+   6      184.8679   63 .000515785 v=0 31 10 21     
  31   E+   7      213.3700   63 .000449887 v=0 31 12 19     
  31   E+   8      247.0599   63 .000382765 v=0 31 14 17     
  31   E+   9      285.9357   63 .000317658 v=0 31 16 15     
  31   E+  10      329.9965   63 .000257151 v=0 31 18 13     
  31   E+  11      379.2420   63 .000203057 v=0 31 20 11     
  31   E+  12      433.6719   63 .000156405 v=0 31 22  9     
  31   E+  13      493.2861   63 .000117512 v=0 31 24  7     
  31   E+  14      558.0844   63 8.61228e-5 v=0 31 26  5     
  31   E+  15      628.0667   63 6.15681e-5 v=0 31 28  3     
  31   E+  16      703.2332   63 4.29335e-5 v=0 31 30  1     
  31   E-   1      122.1455   63 .000696802 v=0 31  2 30     
  31   E-   2      130.5897   63 .000669147 v=0 31  4 28     
  31   E-   3      143.4528   63 .000629114 v=0 31  6 26     
  31   E-   4      161.5578   63 .000576793 v=0 31  8 24     
  31   E-   5      184.8679   63 .000515785 v=0 31 10 22     
  31   E-   6      213.3700   63 .000449887 v=0 31 12 20     
  31   E-   7      247.0599   63 .000382765 v=0 31 14 18     
  31   E-   8      285.9357   63 .000317658 v=0 31 16 16     
  31   E-   9      329.9965   63 .000257151 v=0 31 18 14     
  31   E-  10      379.2420   63 .000203057 v=0 31 20 12     
  31   E-  11      433.6719   63 .000156405 v=0 31 22 10     
  31   E-  12      493.2861   63 .000117512 v=0 31 24  8     
  31   E-  13      558.0844   63 8.61228e-5 v=0 31 26  6     
  31   E-  14      628.0667   63 6.15681e-5 v=0 31 28  4     
  31   E-  15      703.2332   63 4.29335e-5 v=0 31 30  2     
  31   O+   1      121.6704   63 .000698391 v=0 31  1 30     
  31   O+   2      126.4881   63 .00068244  v=0 31  3 28     
  31   O+   3      136.3663   63 .000650863 v=0 31  5 26     
  31   O+   4      151.8530   63 .000604273 v=0 31  7 24     
  31   O+   5      172.5634   63 .000547138 v=0 31  9 22     
  31   O+   6      198.4703   63 .000483211 v=0 31 11 20     
  31   O+   7      229.5666   63 .000416263 v=0 31 13 18     
  31   O+   8      265.8496   63 .000349781 v=0 31 15 16     
  31   O+   9      307.3180   63 .000286698 v=0 31 17 14     
  31   O+  10      353.9712   63 .00022922  v=0 31 19 12     
  31   O+  11      405.8089   63 .000178765 v=0 31 21 10     
  31   O+  12      462.8310   63 .000135993 v=0 31 23  8     
  31   O+  13      525.0372   63 .000100914 v=0 31 25  6     
  31   O+  14      592.4275   63 7.30444e-5 v=0 31 27  4     
  31   O+  15      665.0020   63 5.15734e-5 v=0 31 29  2     
  31   O+  16      742.7604   63 3.55195e-5 v=0 31 31  0     
  31   O-   1      118.1739   63 .000710201 v=0 31  1 31     
  31   O-   2      126.0189   63 .000683977 v=0 31  3 29     
  31   O-   3      136.3641   63 .00065087  v=0 31  5 27     
  31   O-   4      151.8530   63 .000604273 v=0 31  7 25     
  31   O-   5      172.5634   63 .000547138 v=0 31  9 23     
  31   O-   6      198.4703   63 .000483211 v=0 31 11 21     
  31   O-   7      229.5666   63 .000416263 v=0 31 13 19     
  31   O-   8      265.8496   63 .000349781 v=0 31 15 17     
  31   O-   9      307.3180   63 .000286698 v=0 31 17 15     
  31   O-  10      353.9712   63 .00022922  v=0 31 19 13     
  31   O-  11      405.8089   63 .000178765 v=0 31 21 11     
  31   O-  12      462.8310   63 .000135993 v=0 31 23  9     
  31   O-  13      525.0372   63 .000100914 v=0 31 25  7     
  31   O-  14      592.4275   63 7.30444e-5 v=0 31 27  5     
  31   O-  15      665.0020   63 5.15734e-5 v=0 31 29  3     
  31   O-  16      742.7604   63 3.55195e-5 v=0 31 31  1     
  32   E+   1      125.7070   65 .000706747 v=0 32  0 32     
  32   E+   2      131.8388   65 .000686266 v=0 32  2 30     
  32   E+   3      138.4137   65 .000664964 v=0 32  4 28     
  32   E+   4      151.2089   65 .000625385 v=0 32  6 26     
  32   E+   5      169.3086   65 .000573388 v=0 32  8 24     
  32   E+   6      192.6164   65 .000512746 v=0 32 10 22     
  32   E+   7      221.1173   65 .000447239 v=0 32 12 20     
  32   E+   8      254.8064   65 .000380514 v=0 32 14 18     
  32   E+   9      293.6816   65 .000315791 v=0 32 16 16     
  32   E+  10      337.7422   65 .00025564  v=0 32 18 14     
  32   E+  11      386.9874   65 .000201864 v=0 32 20 12     
  32   E+  12      441.4172   65 .000155486 v=0 32 22 10     
  32   E+  13      501.0312   65 .000116822 v=0 32 24  8     
  32   E+  14      565.8294   65 8.56169e-5 v=0 32 26  6     
  32   E+  15      635.8117   65 6.12065e-5 v=0 32 28  4     
  32   E+  16      710.9780   65 4.26813e-5 v=0 32 30  2     
  32   E+  17      791.3284   65 2.90323e-5 v=0 32 32  0     
  32   E-   1      129.8277   65 .000692917 v=0 32  2 31     
  32   E-   2      138.3559   65 .000665148 v=0 32  4 29     
  32   E-   3      151.2088   65 .000625385 v=0 32  6 27     
  32   E-   4      169.3086   65 .000573388 v=0 32  8 25     
  32   E-   5      192.6164   65 .000512746 v=0 32 10 23     
  32   E-   6      221.1173   65 .000447239 v=0 32 12 21     
  32   E-   7      254.8064   65 .000380514 v=0 32 14 19     
  32   E-   8      293.6816   65 .000315791 v=0 32 16 17     
  32   E-   9      337.7422   65 .00025564  v=0 32 18 15     
  32   E-  10      386.9874   65 .000201864 v=0 32 20 13     
  32   E-  11      441.4172   65 .000155486 v=0 32 22 11     
  32   E-  12      501.0312   65 .000116822 v=0 32 24  9     
  32   E-  13      565.8294   65 8.56169e-5 v=0 32 26  7     
  32   E-  14      635.8117   65 6.12065e-5 v=0 32 28  5     
  32   E-  15      710.9780   65 4.26813e-5 v=0 32 30  3     
  32   E-  16      791.3284   65 2.90323e-5 v=0 32 32  1     
  32   O+   1      129.4026   65 .000694331 v=0 32  1 31     
  32   O+   2      134.3215   65 .000678143 v=0 32  3 29     
  32   O+   3      144.1282   65 .000646987 v=0 32  5 27     
  32   O+   4      159.6059   65 .0006007   v=0 32  7 25     
  32   O+   5      180.3128   65 .000543912 v=0 32  9 23     
  32   O+   6      206.2181   65 .000480366 v=0 32 11 21     
  32   O+   7      237.3134   65 .000413814 v=0 32 13 19     
  32   O+   8      273.5958   65 .000347724 v=0 32 15 17     
  32   O+   9      315.0638   65 .000285013 v=0 32 17 15     
  32   O+  10      361.7167   65 .000227873 v=0 32 19 13     
  32   O+  11      413.5543   65 .000177715 v=0 32 21 11     
  32   O+  12      470.5761   65 .000135194 v=0 32 23  9     
  32   O+  13      532.7822   65 .000100321 v=0 32 25  7     
  32   O+  14      600.1725   65 7.26153e-5 v=0 32 27  5     
  32   O+  15      672.7468   65 5.12705e-5 v=0 32 29  3     
  32   O+  16      750.5052   65 3.53109e-5 v=0 32 31  1     
  32   O-   1      125.7323   65 .000706661 v=0 32  1 32     
  32   O-   2      133.7707   65 .000679937 v=0 32  3 30     
  32   O-   3      144.1252   65 .000646996 v=0 32  5 28     
  32   O-   4      159.6059   65 .0006007   v=0 32  7 26     
  32   O-   5      180.3128   65 .000543912 v=0 32  9 24     
  32   O-   6      206.2181   65 .000480366 v=0 32 11 22     
  32   O-   7      237.3134   65 .000413814 v=0 32 13 20     
  32   O-   8      273.5958   65 .000347724 v=0 32 15 18     
  32   O-   9      315.0638   65 .000285013 v=0 32 17 16     
  32   O-  10      361.7167   65 .000227873 v=0 32 19 14     
  32   O-  11      413.5543   65 .000177715 v=0 32 21 12     
  32   O-  12      470.5761   65 .000135194 v=0 32 23 10     
  32   O-  13      532.7822   65 .000100321 v=0 32 25  8     
  32   O-  14      600.1725   65 7.26153e-5 v=0 32 27  6     
  32   O-  15      672.7468   65 5.12705e-5 v=0 32 29  4     
  32   O-  16      750.5052   65 3.53109e-5 v=0 32 31  2     
  33   E+   1      133.5038   67 .000701756 v=0 33  0 33     
  33   E+   2      139.9316   67 .000680452 v=0 33  2 31     
  33   E+   3      146.4386   67 .000659545 v=0 33  4 29     
  33   E+   4      159.2081   67 .000620366 v=0 33  6 27     
  33   E+   5      177.3021   67 .000568802 v=0 33  8 25     
  33   E+   6      200.6073   67 .000508651 v=0 33 10 23     
  33   E+   7      229.1068   67 .00044367  v=0 33 12 21     
  33   E+   8      262.7950   67 .000377479 v=0 33 14 19     
  33   E+   9      301.6698   67 .000313273 v=0 33 16 17     
  33   E+  10      345.7300   67 .000253602 v=0 33 18 15     
  33   E+  11      394.9750   67 .000200255 v=0 33 20 13     
  33   E+  12      449.4045   67 .000154246 v=0 33 22 11     
  33   E+  13      509.0183   67 .000115891 v=0 33 24  9     
  33   E+  14      573.8164   67 8.49347e-5 v=0 33 26  7     
  33   E+  15      643.7986   67 6.07188e-5 v=0 33 28  5     
  33   E+  16      718.9649   67 4.23413e-5 v=0 33 30  3     
  33   E+  17      799.3152   67 2.8801e-5  v=0 33 32  1     
  33   E-   1      137.7465   67 .000687621 v=0 33  2 32     
  33   E-   2      146.3657   67 .000659776 v=0 33  4 30     
  33   E-   3      159.2079   67 .000620366 v=0 33  6 28     
  33   E-   4      177.3021   67 .000568802 v=0 33  8 26     
  33   E-   5      200.6073   67 .000508651 v=0 33 10 24     
  33   E-   6      229.1068   67 .00044367  v=0 33 12 22     
  33   E-   7      262.7950   67 .000377479 v=0 33 14 20     
  33   E-   8      301.6698   67 .000313273 v=0 33 16 18     
  33   E-   9      345.7300   67 .000253602 v=0 33 18 16     
  33   E-  10      394.9750   67 .000200255 v=0 33 20 14     
  33   E-  11      449.4045   67 .000154246 v=0 33 22 12     
  33   E-  12      509.0183   67 .000115891 v=0 33 24 10     
  33   E-  13      573.8164   67 8.49347e-5 v=0 33 26  8     
  33   E-  14      643.7986   67 6.07188e-5 v=0 33 28  6     
  33   E-  15      718.9649   67 4.23413e-5 v=0 33 30  4     
  33   E-  16      799.3152   67 2.8801e-5  v=0 33 32  2     
  33   O+   1      137.3678   67 .000688871 v=0 33  1 32     
  33   O+   2      142.4047   67 .000672429 v=0 33  3 30     
  33   O+   3      152.1339   67 .000641774 v=0 33  5 28     
  33   O+   4      167.6016   67 .000595889 v=0 33  7 26     
  33   O+   5      188.3048   67 .000539566 v=0 33  9 24     
  33   O+   6      214.2082   67 .000476531 v=0 33 11 22     
  33   O+   7      245.3025   67 .000410513 v=0 33 13 20     
  33   O+   8      281.5842   67 .000344952 v=0 33 15 18     
  33   O+   9      323.0517   67 .00028274  v=0 33 17 16     
  33   O+  10      369.7044   67 .000226057 v=0 33 19 14     
  33   O+  11      421.5417   67 .000176299 v=0 33 21 12     
  33   O+  12      478.5634   67 .000134116 v=0 33 23 10     
  33   O+  13      540.7694   67 9.95214e-5 v=0 33 25  8     
  33   O+  14      608.1595   67 7.20367e-5 v=0 33 27  6     
  33   O+  15      680.7338   67 5.0862e-5  v=0 33 29  4     
  33   O+  16      758.4921   67 3.50296e-5 v=0 33 31  2     
  33   O+  17      841.4344   67 2.35331e-5 v=0 33 33  0     
  33   O-   1      133.5251   67 .000701684 v=0 33  1 33     
  33   O-   2      141.7635   67 .0006745   v=0 33  3 31     
  33   O-   3      152.1299   67 .000641787 v=0 33  5 29     
  33   O-   4      167.6016   67 .000595889 v=0 33  7 27     
  33   O-   5      188.3048   67 .000539566 v=0 33  9 25     
  33   O-   6      214.2082   67 .000476531 v=0 33 11 23     
  33   O-   7      245.3025   67 .000410513 v=0 33 13 21     
  33   O-   8      281.5842   67 .000344952 v=0 33 15 19     
  33   O-   9      323.0517   67 .00028274  v=0 33 17 17     
  33   O-  10      369.7044   67 .000226057 v=0 33 19 15     
  33   O-  11      421.5417   67 .000176299 v=0 33 21 13     
  33   O-  12      478.5634   67 .000134116 v=0 33 23 11     
  33   O-  13      540.7694   67 9.95214e-5 v=0 33 25  9     
  33   O-  14      608.1595   67 7.20367e-5 v=0 33 27  7     
  33   O-  15      680.7338   67 5.0862e-5  v=0 33 29  5     
  33   O-  16      758.4921   67 3.50296e-5 v=0 33 31  3     
  33   O-  17      841.4344   67 2.35331e-5 v=0 33 33  1     
  34   E+   1      141.5342   69 .000695399 v=0 34  0 34     
  34   E+   2      148.2659   69 .000673307 v=0 34  2 32     
  34   E+   3      154.7103   69 .000652815 v=0 34  4 30     
  34   E+   4      167.4505   69 .000614122 v=0 34  6 28     
  34   E+   5      185.5382   69 .000563094 v=0 34  8 26     
  34   E+   6      208.8406   69 .000503554 v=0 34 10 24     
  34   E+   7      237.3386   69 .000439227 v=0 34 12 22     
  34   E+   8      271.0259   69 .0003737   v=0 34 14 20     
  34   E+   9      309.9001   69 .000310138 v=0 34 16 18     
  34   E+  10      353.9599   69 .000251065 v=0 34 18 16     
  34   E+  11      403.2046   69 .000198251 v=0 34 20 14     
  34   E+  12      457.6339   69 .000152703 v=0 34 22 12     
  34   E+  13      517.2476   69 .000114732 v=0 34 24 10     
  34   E+  14      582.0456   69 8.40851e-5 v=0 34 26  8     
  34   E+  15      652.0277   69 6.01115e-5 v=0 34 28  6     
  34   E+  16      727.1939   69 4.19178e-5 v=0 34 30  4     
  34   E+  17      807.5441   69 2.85129e-5 v=0 34 32  2     
  34   E+  18      893.0784   69 1.89185e-5 v=0 34 34  0     
  34   E-   1      145.9017   69 .000680984 v=0 34  2 33     
  34   E-   2      154.6189   69 .000653102 v=0 34  4 31     
  34   E-   3      167.4503   69 .000614123 v=0 34  6 29     
  34   E-   4      185.5382   69 .000563094 v=0 34  8 27     
  34   E-   5      208.8406   69 .000503554 v=0 34 10 25     
  34   E-   6      237.3386   69 .000439227 v=0 34 12 23     
  34   E-   7      271.0259   69 .0003737   v=0 34 14 21     
  34   E-   8      309.9001   69 .000310138 v=0 34 16 19     
  34   E-   9      353.9599   69 .000251065 v=0 34 18 17     
  34   E-  10      403.2046   69 .000198251 v=0 34 20 15     
  34   E-  11      457.6339   69 .000152703 v=0 34 22 13     
  34   E-  12      517.2476   69 .000114732 v=0 34 24 11     
  34   E-  13      582.0456   69 8.40851e-5 v=0 34 26  9     
  34   E-  14      652.0277   69 6.01115e-5 v=0 34 28  7     
  34   E-  15      727.1939   69 4.19178e-5 v=0 34 30  5     
  34   E-  16      807.5441   69 2.85129e-5 v=0 34 32  3     
  34   E-  17      893.0784   69 1.89185e-5 v=0 34 34  1     
  34   O+   1      145.5659   69 .000682082 v=0 34  1 33     
  34   O+   2      150.7378   69 .000665372 v=0 34  3 31     
  34   O+   3      160.3836   69 .000635293 v=0 34  5 29     
  34   O+   4      175.8401   69 .000589903 v=0 34  7 27     
  34   O+   5      196.5393   69 .000534155 v=0 34  9 25     
  34   O+   6      222.4407   69 .000471758 v=0 34 11 23     
  34   O+   7      253.5338   69 .000406403 v=0 34 13 21     
  34   O+   8      289.8148   69 .000341499 v=0 34 15 19     
  34   O+   9      331.2818   69 .000279911 v=0 34 17 17     
  34   O+  10      377.9341   69 .000223795 v=0 34 19 15     
  34   O+  11      429.7712   69 .000174535 v=0 34 21 13     
  34   O+  12      486.7927   69 .000132775 v=0 34 23 11     
  34   O+  13      548.9986   69 9.8526e-5  v=0 34 25  9     
  34   O+  14      616.3886   69 7.13162e-5 v=0 34 27  7     
  34   O+  15      688.9628   69 5.03533e-5 v=0 34 29  5     
  34   O+  16      766.7210   69 3.46793e-5 v=0 34 31  3     
  34   O+  17      849.6633   69 2.32978e-5 v=0 34 33  1     
  34   O-   1      141.5522   69 .000695339 v=0 34  1 34     
  34   O-   2      149.9969   69 .00066774  v=0 34  3 32     
  34   O-   3      160.3782   69 .000635309 v=0 34  5 30     
  34   O-   4      175.8401   69 .000589903 v=0 34  7 28     
  34   O-   5      196.5393   69 .000534155 v=0 34  9 26     
  34   O-   6      222.4407   69 .000471758 v=0 34 11 24     
  34   O-   7      253.5338   69 .000406403 v=0 34 13 22     
  34   O-   8      289.8148   69 .000341499 v=0 34 15 20     
  34   O-   9      331.2818   69 .000279911 v=0 34 17 18     
  34   O-  10      377.9341   69 .000223795 v=0 34 19 16     
  34   O-  11      429.7712   69 .000174535 v=0 34 21 14     
  34   O-  12      486.7927   69 .000132775 v=0 34 23 12     
  34   O-  13      548.9986   69 9.8526e-5  v=0 34 25 10     
  34   O-  14      616.3886   69 7.13162e-5 v=0 34 27  8     
  34   O-  15      688.9628   69 5.03533e-5 v=0 34 29  6     
  34   O-  16      766.7210   69 3.46793e-5 v=0 34 31  4     
  34   O-  17      849.6633   69 2.32978e-5 v=0 34 33  2     
  35   E+   1      149.7984   71 .00068775  v=0 35  0 35     
  35   E+   2      156.8410   71 .000664908 v=0 35  2 33     
  35   E+   3      163.2290   71 .000644847 v=0 35  4 31     
  35   E+   4      175.9362   71 .000606722 v=0 35  6 29     
  35   E+   5      194.0171   71 .000556327 v=0 35  8 27     
  35   E+   6      217.3164   71 .000497509 v=0 35 10 25     
  35   E+   7      245.8127   71 .000433958 v=0 35 12 23     
  35   E+   8      279.4991   71 .000369219 v=0 35 14 21     
  35   E+   9      318.3726   71 .00030642  v=0 35 16 19     
  35   E+  10      362.4319   71 .000248055 v=0 35 18 17     
  35   E+  11      411.6764   71 .000195876 v=0 35 20 15     
  35   E+  12      466.1054   71 .000150874 v=0 35 22 13     
  35   E+  13      525.7190   71 .000113357 v=0 35 24 11     
  35   E+  14      590.5168   71 8.30777e-5 v=0 35 26  9     
  35   E+  15      660.4988   71 5.93913e-5 v=0 35 28  7     
  35   E+  16      735.6649   71 4.14156e-5 v=0 35 30  5     
  35   E+  17      816.0151   71 2.81713e-5 v=0 35 32  3     
  35   E+  18      901.5493   71 1.86919e-5 v=0 35 34  1     
  35   E-   1      154.2931   71 .000673083 v=0 35  2 34     
  35   E-   2      163.1155   71 .000645198 v=0 35  4 32     
  35   E-   3      175.9359   71 .000606722 v=0 35  6 30     
  35   E-   4      194.0171   71 .000556327 v=0 35  8 28     
  35   E-   5      217.3164   71 .000497509 v=0 35 10 26     
  35   E-   6      245.8127   71 .000433958 v=0 35 12 24     
  35   E-   7      279.4991   71 .000369219 v=0 35 14 22     
  35   E-   8      318.3726   71 .00030642  v=0 35 16 20     
  35   E-   9      362.4319   71 .000248055 v=0 35 18 18     
  35   E-  10      411.6764   71 .000195876 v=0 35 20 16     
  35   E-  11      466.1054   71 .000150874 v=0 35 22 14     
  35   E-  12      525.7190   71 .000113357 v=0 35 24 12     
  35   E-  13      590.5168   71 8.30777e-5 v=0 35 26 10     
  35   E-  14      660.4988   71 5.93913e-5 v=0 35 28  8     
  35   E-  15      735.6649   71 4.14156e-5 v=0 35 30  6     
  35   E-  16      816.0151   71 2.81713e-5 v=0 35 32  4     
  35   E-  17      901.5493   71 1.86919e-5 v=0 35 34  2     
  35   O+   1      153.9965   71 .000674041 v=0 35  1 34     
  35   O+   2      159.3205   71 .000657048 v=0 35  3 32     
  35   O+   3      168.8774   71 .000627613 v=0 35  5 30     
  35   O+   4      184.3216   71 .000582806 v=0 35  7 28     
  35   O+   5      205.0163   71 .00052774  v=0 35  9 26     
  35   O+   6      230.9155   71 .000466097 v=0 35 11 24     
  35   O+   7      262.0074   71 .000401529 v=0 35 13 22     
  35   O+   8      298.2876   71 .000337405 v=0 35 15 20     
  35   O+   9      339.7541   71 .000276556 v=0 35 17 18     
  35   O+  10      386.4060   71 .000221113 v=0 35 19 16     
  35   O+  11      438.2428   71 .000172443 v=0 35 21 14     
  35   O+  12      495.2642   71 .000131184 v=0 35 23 12     
  35   O+  13      557.4698   71 9.73455e-5 v=0 35 25 10     
  35   O+  14      624.8598   71 7.04617e-5 v=0 35 27  8     
  35   O+  15      697.4338   71 4.975e-5   v=0 35 29  6     
  35   O+  16      775.1920   71 3.42638e-5 v=0 35 31  4     
  35   O+  17      858.1342   71 2.30187e-5 v=0 35 33  2     
  35   O+  18      946.2604   71 1.50844e-5 v=0 35 35  0     
  35   O-   1      149.8135   71 .0006877   v=0 35  1 35     
  35   O-   2      158.4707   71 .000659732 v=0 35  3 33     
  35   O-   3      168.8702   71 .000627634 v=0 35  5 31     
  35   O-   4      184.3216   71 .000582806 v=0 35  7 29     
  35   O-   5      205.0163   71 .00052774  v=0 35  9 27     
  35   O-   6      230.9155   71 .000466097 v=0 35 11 25     
  35   O-   7      262.0074   71 .000401529 v=0 35 13 23     
  35   O-   8      298.2876   71 .000337405 v=0 35 15 21     
  35   O-   9      339.7541   71 .000276556 v=0 35 17 19     
  35   O-  10      386.4060   71 .000221113 v=0 35 19 17     
  35   O-  11      438.2428   71 .000172443 v=0 35 21 15     
  35   O-  12      495.2642   71 .000131184 v=0 35 23 13     
  35   O-  13      557.4698   71 9.73455e-5 v=0 35 25 11     
  35   O-  14      624.8598   71 7.04617e-5 v=0 35 27  9     
  35   O-  15      697.4338   71 4.975e-5   v=0 35 29  7     
  35   O-  16      775.1920   71 3.42638e-5 v=0 35 31  5     
  35   O-  17      858.1342   71 2.30187e-5 v=0 35 33  3     
  35   O-  18      946.2604   71 1.50844e-5 v=0 35 35  1     
  36   E+   1      158.2963   73 .000678883 v=0 36  0 36     
  36   E+   2      165.6559   73 .000655339 v=0 36  2 34     
  36   E+   3      171.9954   73 .000635714 v=0 36  4 32     
  36   E+   4      184.6653   73 .000598236 v=0 36  6 30     
  36   E+   5      202.7387   73 .000548566 v=0 36  8 28     
  36   E+   6      226.0346   73 .000490577 v=0 36 10 26     
  36   E+   7      254.5292   73 .000427915 v=0 36 12 24     
  36   E+   8      288.2145   73 .00036408  v=0 36 14 22     
  36   E+   9      327.0873   73 .000302155 v=0 36 16 20     
  36   E+  10      371.1462   73 .000244604 v=0 36 18 18     
  36   E+  11      420.3902   73 .00019315  v=0 36 20 16     
  36   E+  12      474.8191   73 .000148775 v=0 36 22 14     
  36   E+  13      534.4324   73 .00011178  v=0 36 24 12     
  36   E+  14      599.2301   73 8.1922e-5  v=0 36 26 10     
  36   E+  15      669.2120   73 5.85652e-5 v=0 36 28  8     
  36   E+  16      744.3780   73 4.08395e-5 v=0 36 30  6     
  36   E+  17      824.7281   73 2.77795e-5 v=0 36 32  4     
  36   E+  18      910.2623   73 1.84319e-5 v=0 36 34  2     
  36   E+  19     1000.9805   73 1.19294e-5 v=0 36 36  0     
  36   E-   1      162.9205   73 .000663993 v=0 36  2 35     
  36   E-   2      171.8555   73 .000636141 v=0 36  4 33     
  36   E-   3      184.6649   73 .000598237 v=0 36  6 31     
  36   E-   4      202.7387   73 .000548566 v=0 36  8 29     
  36   E-   5      226.0346   73 .000490577 v=0 36 10 27     
  36   E-   6      254.5292   73 .000427915 v=0 36 12 25     
  36   E-   7      288.2145   73 .00036408  v=0 36 14 23     
  36   E-   8      327.0873   73 .000302155 v=0 36 16 21     
  36   E-   9      371.1462   73 .000244604 v=0 36 18 19     
  36   E-  10      420.3902   73 .00019315  v=0 36 20 17     
  36   E-  11      474.8191   73 .000148775 v=0 36 22 15     
  36   E-  12      534.4324   73 .00011178  v=0 36 24 13     
  36   E-  13      599.2301   73 8.1922e-5  v=0 36 26 11     
  36   E-  14      669.2120   73 5.85652e-5 v=0 36 28  9     
  36   E-  15      744.3780   73 4.08395e-5 v=0 36 30  7     
  36   E-  16      824.7281   73 2.77795e-5 v=0 36 32  5     
  36   E-  17      910.2623   73 1.84319e-5 v=0 36 34  3     
  36   E-  18     1000.9805   73 1.19294e-5 v=0 36 36  1     
  36   O+   1      162.6595   73 .000664825 v=0 36  1 35     
  36   O+   2      168.1526   73 .000647539 v=0 36  3 33     
  36   O+   3      177.6156   73 .000618808 v=0 36  5 31     
