   J  Sym   #        Energy    g Population Name J Ka Kc     
  18   E-   5     1815.6780   37 1.3929e-5  v=0 18 10  9     
  18   E-   6     1815.6780   37 1.3929e-5  v=0 18 12  7     
  18   E-   7     1815.6780   37 1.3929e-5  v=0 18 14  5     
  18   E-   8     1815.6780   37 1.3929e-5  v=0 18 16  3     
  18   E-   9     1815.6780   37 1.3929e-5  v=0 18 18  1     
  18   O+   1     1815.6780   37 1.3929e-5  v=0 18  1 17     
  18   O+   2     1815.6780   37 1.3929e-5  v=0 18  3 15     
  18   O+   3     1815.6780   37 1.3929e-5  v=0 18  5 13     
  18   O+   4     1815.6780   37 1.3929e-5  v=0 18  7 11     
  18   O+   5     1815.6780   37 1.3929e-5  v=0 18  9  9     
  18   O+   6     1815.6780   37 1.3929e-5  v=0 18 11  7     
  18   O+   7     1815.6780   37 1.3929e-5  v=0 18 13  5     
  18   O+   8     1815.6780   37 1.3929e-5  v=0 18 15  3     
  18   O+   9     1815.6780   37 1.3929e-5  v=0 18 17  1     
  18   O-   1     1815.6780   37 1.3929e-5  v=0 18  1 18     
  18   O-   2     1815.6780   37 1.3929e-5  v=0 18  3 16     
  18   O-   3     1815.6780   37 1.3929e-5  v=0 18  5 14     
  18   O-   4     1815.6780   37 1.3929e-5  v=0 18  7 12     
  18   O-   5     1815.6780   37 1.3929e-5  v=0 18  9 10     
  18   O-   6     1815.6780   37 1.3929e-5  v=0 18 11  8     
  18   O-   7     1815.6780   37 1.3929e-5  v=0 18 13  6     
  18   O-   8     1815.6780   37 1.3929e-5  v=0 18 15  4     
  18   O-   9     1815.6780   37 1.3929e-5  v=0 18 17  2     
  19   E+   1     2017.4200   39 5.57941e-6 v=0 19  0 19     
  19   E+   2     2017.4200   39 5.57941e-6 v=0 19  2 17     
  19   E+   3     2017.4200   39 5.57941e-6 v=0 19  4 15     
  19   E+   4     2017.4200   39 5.57941e-6 v=0 19  6 13     
  19   E+   5     2017.4200   39 5.57941e-6 v=0 19  8 11     
  19   E+   6     2017.4200   39 5.57941e-6 v=0 19 10  9     
  19   E+   7     2017.4200   39 5.57941e-6 v=0 19 12  7     
  19   E+   8     2017.4200   39 5.57941e-6 v=0 19 14  5     
  19   E+   9     2017.4200   39 5.57941e-6 v=0 19 16  3     
  19   E+  10     2017.4200   39 5.57941e-6 v=0 19 18  1     
  19   E-   1     2017.4200   39 5.57941e-6 v=0 19  2 18     
  19   E-   2     2017.4200   39 5.57941e-6 v=0 19  4 16     
  19   E-   3     2017.4200   39 5.57941e-6 v=0 19  6 14     
  19   E-   4     2017.4200   39 5.57941e-6 v=0 19  8 12     
  19   E-   5     2017.4200   39 5.57941e-6 v=0 19 10 10     
  19   E-   6     2017.4200   39 5.57941e-6 v=0 19 12  8     
  19   E-   7     2017.4200   39 5.57941e-6 v=0 19 14  6     
  19   E-   8     2017.4200   39 5.57941e-6 v=0 19 16  4     
  19   E-   9     2017.4200   39 5.57941e-6 v=0 19 18  2     
  19   O+   1     2017.4200   39 5.57941e-6 v=0 19  1 18     
  19   O+   2     2017.4200   39 5.57941e-6 v=0 19  3 16     
  19   O+   3     2017.4200   39 5.57941e-6 v=0 19  5 14     
  19   O+   4     2017.4200   39 5.57941e-6 v=0 19  7 12     
  19   O+   5     2017.4200   39 5.57941e-6 v=0 19  9 10     
  19   O+   6     2017.4200   39 5.57941e-6 v=0 19 11  8     
  19   O+   7     2017.4200   39 5.57941e-6 v=0 19 13  6     
  19   O+   8     2017.4200   39 5.57941e-6 v=0 19 15  4     
  19   O+   9     2017.4200   39 5.57941e-6 v=0 19 17  2     
  19   O+  10     2017.4200   39 5.57941e-6 v=0 19 19  0     
  19   O-   1     2017.4200   39 5.57941e-6 v=0 19  1 19     
  19   O-   2     2017.4200   39 5.57941e-6 v=0 19  3 17     
  19   O-   3     2017.4200   39 5.57941e-6 v=0 19  5 15     
  19   O-   4     2017.4200   39 5.57941e-6 v=0 19  7 13     
  19   O-   5     2017.4200   39 5.57941e-6 v=0 19  9 11     
  19   O-   6     2017.4200   39 5.57941e-6 v=0 19 11  9     
  19   O-   7     2017.4200   39 5.57941e-6 v=0 19 13  7     
  19   O-   8     2017.4200   39 5.57941e-6 v=0 19 15  5     
  19   O-   9     2017.4200   39 5.57941e-6 v=0 19 17  3     
  19   O-  10     2017.4200   39 5.57941e-6 v=0 19 19  1     
  20   E+   1     2229.7800   41 2.11834e-6 v=0 20  0 20     
  20   E+   2     2229.7800   41 2.11834e-6 v=0 20  2 18     
  20   E+   3     2229.7800   41 2.11834e-6 v=0 20  4 16     
  20   E+   4     2229.7800   41 2.11834e-6 v=0 20  6 14     
  20   E+   5     2229.7800   41 2.11834e-6 v=0 20  8 12     
  20   E+   6     2229.7800   41 2.11834e-6 v=0 20 10 10     
  20   E+   7     2229.7800   41 2.11834e-6 v=0 20 12  8     
  20   E+   8     2229.7800   41 2.11834e-6 v=0 20 14  6     
  20   E+   9     2229.7800   41 2.11834e-6 v=0 20 16  4     
  20   E+  10     2229.7800   41 2.11834e-6 v=0 20 18  2     
  20   E+  11     2229.7800   41 2.11834e-6 v=0 20 20  0     
  20   E-   1     2229.7800   41 2.11834e-6 v=0 20  2 19     
  20   E-   2     2229.7800   41 2.11834e-6 v=0 20  4 17     
  20   E-   3     2229.7800   41 2.11834e-6 v=0 20  6 15     
  20   E-   4     2229.7800   41 2.11834e-6 v=0 20  8 13     
  20   E-   5     2229.7800   41 2.11834e-6 v=0 20 10 11     
  20   E-   6     2229.7800   41 2.11834e-6 v=0 20 12  9     
  20   E-   7     2229.7800   41 2.11834e-6 v=0 20 14  7     
  20   E-   8     2229.7800   41 2.11834e-6 v=0 20 16  5     
  20   E-   9     2229.7800   41 2.11834e-6 v=0 20 18  3     
  20   E-  10     2229.7800   41 2.11834e-6 v=0 20 20  1     
  20   O+   1     2229.7800   41 2.11834e-6 v=0 20  1 19     
  20   O+   2     2229.7800   41 2.11834e-6 v=0 20  3 17     
  20   O+   3     2229.7800   41 2.11834e-6 v=0 20  5 15     
