   J  Sym   #        Energy    g Population Name J Ka Kc     
  29   O-   7      140.0418   59 .000274343 v=0 29 13 17     
  29   O-   8      167.7045   59 .000240258 v=0 29 15 15     
  29   O-   9      199.3195   59 .000206456 v=0 29 17 13     
  29   O-  10      234.8868   59 .000174079 v=0 29 19 11     
  29   O-  11      274.4062   59 .000144024 v=0 29 21  9     
  29   O-  12      317.8776   59 .000116921 v=0 29 23  7     
  29   O-  13      365.3011   59 9.31355e-5 v=0 29 25  5     
  29   O-  14      416.6766   59 7.27961e-5 v=0 29 27  3     
  29   O-  15      472.0041   59 5.58303e-5 v=0 29 29  1     
  30   E+   1       59.7738   61 .000416829 v=0 30  0 30     
  30   E+   2       62.9560   61 .000410515 v=0 30  2 28     
  30   E+   3       68.4172   61 .000399903 v=0 30  4 26     
  30   E+   4       78.2608   61 .000381463 v=0 30  6 24     
  30   E+   5       92.0816   61 .000356998 v=0 30  8 22     
  30   E+   6      109.8604   61 .00032782  v=0 30 10 20     
  30   E+   7      131.5936   61 .000295371 v=0 30 12 18     
  30   E+   8      157.2798   61 .000261137 v=0 30 14 16     
  30   E+   9      186.9185   61 .000226535 v=0 30 16 14     
  30   E+  10      220.5096   61 .000192828 v=0 30 18 12     
  30   E+  11      258.0529   61 .000161055 v=0 30 20 10     
  30   E+  12      299.5482   61 .000131991 v=0 30 22  8     
  30   E+  13      344.9957   61 .000106142 v=0 30 24  6     
  30   E+  14      394.3951   61 8.37519e-5 v=0 30 26  4     
  30   E+  15      447.7466   61 6.48444e-5 v=0 30 28  2     
  30   E+  16      505.0501   61 4.92627e-5 v=0 30 30  0     
  30   E-   1       62.2850   61 .000411839 v=0 30  2 29     
  30   E-   2       68.4120   61 .000399913 v=0 30  4 27     
  30   E-   3       78.2608   61 .000381463 v=0 30  6 25     
  30   E-   4       92.0816   61 .000356998 v=0 30  8 23     
  30   E-   5      109.8604   61 .00032782  v=0 30 10 21     
  30   E-   6      131.5936   61 .000295371 v=0 30 12 19     
  30   E-   7      157.2798   61 .000261137 v=0 30 14 17     
  30   E-   8      186.9185   61 .000226535 v=0 30 16 15     
  30   E-   9      220.5096   61 .000192828 v=0 30 18 13     
  30   E-  10      258.0529   61 .000161055 v=0 30 20 11     
  30   E-  11      299.5482   61 .000131991 v=0 30 22  9     
  30   E-  12      344.9957   61 .000106142 v=0 30 24  7     
  30   E-  13      394.3951   61 8.37519e-5 v=0 30 26  5     
  30   E-  14      447.7466   61 6.48444e-5 v=0 30 28  3     
  30   E-  15      505.0501   61 4.92627e-5 v=0 30 30  1     
  30   O+   1       61.6072   61 .00041318  v=0 30  1 29     
  30   O+   2       65.0569   61 .0004064   v=0 30  3 27     
  30   O+   3       72.8384   61 .000391513 v=0 30  5 25     
  30   O+   4       84.6760   61 .000369905 v=0 30  7 23     
  30   O+   5      100.4766   61 .00034291  v=0 30  9 21     
  30   O+   6      120.2328   61 .000311911 v=0 30 11 19     
  30   O+   7      143.9426   61 .000278386 v=0 30 13 17     
  30   O+   8      171.6051   61 .000243798 v=0 30 15 15     
  30   O+   9      203.2200   61 .000209499 v=0 30 17 13     
  30   O+  10      238.7872   61 .000176645 v=0 30 19 11     
  30   O+  11      278.3065   61 .000146147 v=0 30 21  9     
  30   O+  12      321.7779   61 .000118644 v=0 30 23  7     
  30   O+  13      369.2014   61 9.45082e-5 v=0 30 25  5     
  30   O+  14      420.5769   61 7.3869e-5  v=0 30 27  3     
  30   O+  15      475.9044   61 5.66532e-5 v=0 30 29  1     
  30   O-   1       59.8421   61 .000416692 v=0 30  1 30     
  30   O-   2       64.9622   61 .000406585 v=0 30  3 28     
  30   O-   3       72.8383   61 .000391513 v=0 30  5 26     
  30   O-   4       84.6760   61 .000369905 v=0 30  7 24     
  30   O-   5      100.4766   61 .00034291  v=0 30  9 22     
  30   O-   6      120.2328   61 .000311911 v=0 30 11 20     
  30   O-   7      143.9426   61 .000278386 v=0 30 13 18     
  30   O-   8      171.6051   61 .000243798 v=0 30 15 16     
  30   O-   9      203.2200   61 .000209499 v=0 30 17 14     
  30   O-  10      238.7872   61 .000176645 v=0 30 19 12     
  30   O-  11      278.3065   61 .000146147 v=0 30 21 10     
  30   O-  12      321.7779   61 .000118644 v=0 30 23  8     
  30   O-  13      369.2014   61 9.45082e-5 v=0 30 25  6     
  30   O-  14      420.5769   61 7.3869e-5  v=0 30 27  4     
  30   O-  15      475.9044   61 5.66532e-5 v=0 30 29  2     
  31   E+   1       63.7288   63 .000422407 v=0 31  0 31     
  31   E+   2       67.0402   63 .000415751 v=0 31  2 29     
  31   E+   3       72.4562   63 .000405091 v=0 31  4 27     
  31   E+   4       82.2944   63 .000386422 v=0 31  6 25     
  31   E+   5       96.1136   63 .000361642 v=0 31  8 23     
  31   E+   6      113.8918   63 .000332085 v=0 31 10 21     
  31   E+   7      135.6245   63 .000299215 v=0 31 12 19     
  31   E+   8      161.3105   63 .000264535 v=0 31 14 17     
  31   E+   9      190.9491   63 .000229483 v=0 31 16 15     
  31   E+  10      224.5401   63 .000195338 v=0 31 18 13     
  31   E+  11      262.0833   63 .000163151 v=0 31 20 11     
  31   E+  12      303.5786   63 .000133709 v=0 31 22  9     
  31   E+  13      349.0260   63 .000107523 v=0 31 24  7     
  31   E+  14      398.4254   63 8.4842e-5  v=0 31 26  5     
  31   E+  15      451.7769   63 6.56884e-5 v=0 31 28  3     
  31   E+  16      509.0804   63 4.99039e-5 v=0 31 30  1     
  31   E-   1       66.2957   63 .000417238 v=0 31  2 30     
  31   E-   2       72.4496   63 .000405104 v=0 31  4 28     
  31   E-   3       82.2944   63 .000386422 v=0 31  6 26     
  31   E-   4       96.1136   63 .000361642 v=0 31  8 24     
  31   E-   5      113.8918   63 .000332085 v=0 31 10 22     
  31   E-   6      135.6245   63 .000299215 v=0 31 12 20     
  31   E-   7      161.3105   63 .000264535 v=0 31 14 18     
  31   E-   8      190.9491   63 .000229483 v=0 31 16 16     
  31   E-   9      224.5401   63 .000195338 v=0 31 18 14     
  31   E-  10      262.0833   63 .000163151 v=0 31 20 12     
  31   E-  11      303.5786   63 .000133709 v=0 31 22 10     
  31   E-  12      349.0260   63 .000107523 v=0 31 24  8     
  31   E-  13      398.4254   63 8.4842e-5  v=0 31 26  6     
  31   E-  14      451.7769   63 6.56884e-5 v=0 31 28  4     
  31   E-  15      509.0804   63 4.99039e-5 v=0 31 30  2     
  31   O+   1       65.6592   63 .000418514 v=0 31  1 30     
  31   O+   2       69.1121   63 .000411641 v=0 31  3 28     
  31   O+   3       76.8736   63 .000396599 v=0 31  5 26     
  31   O+   4       88.7086   63 .000374716 v=0 31  7 24     
  31   O+   5      104.5082   63 .000347371 v=0 31  9 22     
  31   O+   6      124.2639   63 .00031597  v=0 31 11 20     
  31   O+   7      147.9734   63 .000282009 v=0 31 13 18     
  31   O+   8      175.6358   63 .000246971 v=0 31 15 16     
  31   O+   9      207.2506   63 .000212226 v=0 31 17 14     
  31   O+  10      242.8177   63 .000178944 v=0 31 19 12     
  31   O+  11      282.3369   63 .000148049 v=0 31 21 10     
  31   O+  12      325.8083   63 .000120188 v=0 31 23  8     
  31   O+  13      373.2317   63 9.57383e-5 v=0 31 25  6     
  31   O+  14      424.6072   63 7.48305e-5 v=0 31 27  4     
  31   O+  15      479.9346   63 5.73905e-5 v=0 31 29  2     
  31   O+  16      539.2141   63 4.31888e-5 v=0 31 31  0     
  31   O-   1       63.7892   63 .000422284 v=0 31  1 31     
  31   O-   2       68.9982   63 .000411865 v=0 31  3 29     
  31   O-   3       76.8734   63 .0003966   v=0 31  5 27     
  31   O-   4       88.7086   63 .000374716 v=0 31  7 25     
  31   O-   5      104.5082   63 .000347371 v=0 31  9 23     
  31   O-   6      124.2639   63 .00031597  v=0 31 11 21     
  31   O-   7      147.9734   63 .000282009 v=0 31 13 19     
  31   O-   8      175.6358   63 .000246971 v=0 31 15 17     
  31   O-   9      207.2506   63 .000212226 v=0 31 17 15     
  31   O-  10      242.8177   63 .000178944 v=0 31 19 13     
  31   O-  11      282.3369   63 .000148049 v=0 31 21 11     
  31   O-  12      325.8083   63 .000120188 v=0 31 23  9     
  31   O-  13      373.2317   63 9.57383e-5 v=0 31 25  7     
  31   O-  14      424.6072   63 7.48305e-5 v=0 31 27  5     
  31   O-  15      479.9346   63 5.73905e-5 v=0 31 29  3     
  31   O-  16      539.2141   63 4.31888e-5 v=0 31 31  1     
  32   E+   1       67.8095   65 .00042737  v=0 32  0 32     
  32   E+   2       71.2566   65 .000420363 v=0 32  2 30     
  32   E+   3       76.6263   65 .000409676 v=0 32  4 28     
  32   E+   4       86.4583   65 .000390806 v=0 32  6 26     
  32   E+   5      100.2759   65 .000365748 v=0 32  8 24     
  32   E+   6      118.0532   65 .000335857 v=0 32 10 22     
  32   E+   7      139.7856   65 .000302614 v=0 32 12 20     
  32   E+   8      165.4713   65 .000267541 v=0 32 14 18     
  32   E+   9      195.1098   65 .000232091 v=0 32 16 16     
  32   E+  10      228.7006   65 .000197557 v=0 32 18 14     
  32   E+  11      266.2438   65 .000165005 v=0 32 20 12     
  32   E+  12      307.7390   65 .000135229 v=0 32 22 10     
  32   E+  13      353.1864   65 .000108745 v=0 32 24  8     
  32   E+  14      402.5858   65 8.58062e-5 v=0 32 26  6     
  32   E+  15      455.9372   65 6.64349e-5 v=0 32 28  4     
  32   E+  16      513.2407   65 5.0471e-5  v=0 32 30  2     
  32   E+  17      574.4961   65 3.76233e-5 v=0 32 32  0     
  32   E-   1       70.4346   65 .000422023 v=0 32  2 31     
  32   E-   2       76.6178   65 .000409692 v=0 32  4 29     
  32   E-   3       86.4583   65 .000390806 v=0 32  6 27     
  32   E-   4      100.2759   65 .000365748 v=0 32  8 25     
  32   E-   5      118.0532   65 .000335857 v=0 32 10 23     
  32   E-   6      139.7856   65 .000302614 v=0 32 12 21     
  32   E-   7      165.4713   65 .000267541 v=0 32 14 19     
  32   E-   8      195.1098   65 .000232091 v=0 32 16 17     
  32   E-   9      228.7006   65 .000197557 v=0 32 18 15     
  32   E-  10      266.2438   65 .000165005 v=0 32 20 13     
  32   E-  11      307.7390   65 .000135229 v=0 32 22 11     
  32   E-  12      353.1864   65 .000108745 v=0 32 24  9     
  32   E-  13      402.5858   65 8.58062e-5 v=0 32 26  7     
  32   E-  14      455.9372   65 6.64349e-5 v=0 32 28  5     
  32   E-  15      513.2407   65 5.0471e-5  v=0 32 30  3     
  32   E-  16      574.4961   65 3.76233e-5 v=0 32 32  1     
  32   O+   1       69.8387   65 .000423231 v=0 32  1 31     
  32   O+   2       73.3002   65 .000416263 v=0 32  3 29     
  32   O+   3       81.0394   65 .000401096 v=0 32  5 27     
  32   O+   4       92.8715   65 .000378969 v=0 32  7 25     
  32   O+   5      108.6700   65 .000351316 v=0 32  9 23     
  32   O+   6      128.4252   65 .000319559 v=0 32 11 21     
  32   O+   7      152.1343   65 .000285213 v=0 32 13 19     
  32   O+   8      179.7965   65 .000249777 v=0 32 15 17     
  32   O+   9      211.4112   65 .000214637 v=0 32 17 15     
  32   O+  10      246.9782   65 .000180977 v=0 32 19 13     
  32   O+  11      286.4974   65 .000149731 v=0 32 21 11     
  32   O+  12      329.9687   65 .000121554 v=0 32 23  9     
  32   O+  13      377.3920   65 9.68262e-5 v=0 32 25  7     
  32   O+  14      428.7675   65 7.56809e-5 v=0 32 27  5     
  32   O+  15      484.0949   65 5.80427e-5 v=0 32 29  3     
  32   O+  16      543.3744   65 4.36796e-5 v=0 32 31  1     
  32   O-   1       67.8627   65 .000427261 v=0 32  1 32     
  32   O-   2       73.1644   65 .000416534 v=0 32  3 30     
  32   O-   3       81.0391   65 .000401097 v=0 32  5 28     
  32   O-   4       92.8715   65 .000378969 v=0 32  7 26     
  32   O-   5      108.6700   65 .000351316 v=0 32  9 24     
  32   O-   6      128.4252   65 .000319559 v=0 32 11 22     
  32   O-   7      152.1343   65 .000285213 v=0 32 13 20     
  32   O-   8      179.7965   65 .000249777 v=0 32 15 18     
  32   O-   9      211.4112   65 .000214637 v=0 32 17 16     
  32   O-  10      246.9782   65 .000180977 v=0 32 19 14     
  32   O-  11      286.4974   65 .000149731 v=0 32 21 12     
  32   O-  12      329.9687   65 .000121554 v=0 32 23 10     
  32   O-  13      377.3920   65 9.68262e-5 v=0 32 25  8     
  32   O-  14      428.7675   65 7.56809e-5 v=0 32 27  6     
  32   O-  15      484.0949   65 5.80427e-5 v=0 32 29  4     
  32   O-  16      543.3744   65 4.36796e-5 v=0 32 31  2     
  33   E+   1       72.0157   67 .000431723 v=0 33  0 33     
  33   E+   2       75.6050   67 .000424354 v=0 33  2 31     
  33   E+   3       80.9275   67 .000413659 v=0 33  4 29     
  33   E+   4       90.7526   67 .00039462  v=0 33  6 27     
  33   E+   5      104.5683   67 .00036932  v=0 33  8 25     
  33   E+   6      122.3448   67 .000339139 v=0 33 10 23     
  33   E+   7      144.0767   67 .000305572 v=0 33 12 21     
  33   E+   8      169.7622   67 .000270156 v=0 33 14 19     
  33   E+   9      199.4005   67 .000234359 v=0 33 16 17     
  33   E+  10      232.9912   67 .000199489 v=0 33 18 15     
  33   E+  11      270.5343   67 .000166618 v=0 33 20 13     
  33   E+  12      312.0294   67 .000136551 v=0 33 22 11     
  33   E+  13      357.4767   67 .000109808 v=0 33 24  9     
  33   E+  14      406.8761   67 8.66451e-5 v=0 33 26  7     
  33   E+  15      460.2275   67 6.70844e-5 v=0 33 28  5     
  33   E+  16      517.5310   67 5.09645e-5 v=0 33 30  3     
  33   E+  17      578.7864   67 3.79911e-5 v=0 33 32  1     
  33   E-   1       74.7015   67 .000426197 v=0 33  2 32     
  33   E-   2       80.9167   67 .000413681 v=0 33  4 30     
  33   E-   3       90.7526   67 .00039462  v=0 33  6 28     
  33   E-   4      104.5683   67 .00036932  v=0 33  8 26     
  33   E-   5      122.3448   67 .000339139 v=0 33 10 24     
  33   E-   6      144.0767   67 .000305572 v=0 33 12 22     
  33   E-   7      169.7622   67 .000270156 v=0 33 14 20     
  33   E-   8      199.4005   67 .000234359 v=0 33 16 18     
  33   E-   9      232.9912   67 .000199489 v=0 33 18 16     
  33   E-  10      270.5343   67 .000166618 v=0 33 20 14     
  33   E-  11      312.0294   67 .000136551 v=0 33 22 12     
  33   E-  12      357.4767   67 .000109808 v=0 33 24 10     
  33   E-  13      406.8761   67 8.66451e-5 v=0 33 26  8     
  33   E-  14      460.2275   67 6.70844e-5 v=0 33 28  6     
  33   E-  15      517.5310   67 5.09645e-5 v=0 33 30  4     
  33   E-  16      578.7864   67 3.79911e-5 v=0 33 32  2     
  33   O+   1       74.1454   67 .000427335 v=0 33  1 32     
  33   O+   2       77.6214   67 .00042027  v=0 33  3 30     
  33   O+   3       85.3357   67 .000405006 v=0 33  5 28     
  33   O+   4       97.1647   67 .000382669 v=0 33  7 26     
  33   O+   5      112.9620   67 .000354748 v=0 33  9 24     
  33   O+   6      132.7165   67 .000322682 v=0 33 11 22     
  33   O+   7      156.4253   67 .000288    v=0 33 13 20     
  33   O+   8      184.0873   67 .000252219 v=0 33 15 18     
  33   O+   9      215.7018   67 .000216735 v=0 33 17 16     
  33   O+  10      251.2687   67 .000182747 v=0 33 19 14     
  33   O+  11      290.7878   67 .000151195 v=0 33 21 12     
  33   O+  12      334.2591   67 .000122742 v=0 33 23 10     
  33   O+  13      381.6824   67 9.77729e-5 v=0 33 25  8     
  33   O+  14      433.0578   67 7.64208e-5 v=0 33 27  6     
  33   O+  15      488.3852   67 5.86102e-5 v=0 33 29  4     
  33   O+  16      547.6647   67 4.41066e-5 v=0 33 31  2     
  33   O+  17      610.8961   67 3.25689e-5 v=0 33 33  0     
  33   O-   1       72.0626   67 .000431625 v=0 33  1 33     
  33   O-   2       77.4607   67 .000420595 v=0 33  3 31     
  33   O-   3       85.3353   67 .000405007 v=0 33  5 29     
  33   O-   4       97.1647   67 .000382669 v=0 33  7 27     
  33   O-   5      112.9620   67 .000354748 v=0 33  9 25     
  33   O-   6      132.7165   67 .000322682 v=0 33 11 23     
  33   O-   7      156.4253   67 .000288    v=0 33 13 21     
  33   O-   8      184.0873   67 .000252219 v=0 33 15 19     
  33   O-   9      215.7018   67 .000216735 v=0 33 17 17     
  33   O-  10      251.2687   67 .000182747 v=0 33 19 15     
  33   O-  11      290.7878   67 .000151195 v=0 33 21 13     
  33   O-  12      334.2591   67 .000122742 v=0 33 23 11     
  33   O-  13      381.6824   67 9.77729e-5 v=0 33 25  9     
  33   O-  14      433.0578   67 7.64208e-5 v=0 33 27  7     
  33   O-  15      488.3852   67 5.86102e-5 v=0 33 29  5     
  33   O-  16      547.6647   67 4.41066e-5 v=0 33 31  3     
  33   O-  17      610.8961   67 3.25689e-5 v=0 33 33  1     
  34   E+   1       76.3476   69 .000435468 v=0 34  0 34     
  34   E+   2       80.0851   69 .000427732 v=0 34  2 32     
  34   E+   3       85.3599   69 .000417047 v=0 34  4 30     
  34   E+   4       95.1773   69 .000397866 v=0 34  6 28     
  34   E+   5      108.9910   69 .000372362 v=0 34  8 26     
  34   E+   6      126.7666   69 .000341933 v=0 34 10 24     
  34   E+   7      148.4980   69 .000308091 v=0 34 12 22     
  34   E+   8      174.1832   69 .000272383 v=0 34 14 20     
  34   E+   9      203.8213   69 .000236292 v=0 34 16 18     
  34   E+  10      237.4119   69 .000201134 v=0 34 18 16     
  34   E+  11      274.9548   69 .000167992 v=0 34 20 14     
  34   E+  12      316.4499   69 .000137677 v=0 34 22 12     
  34   E+  13      361.8972   69 .000110714 v=0 34 24 10     
  34   E+  14      411.2965   69 8.73597e-5 v=0 34 26  8     
  34   E+  15      464.6479   69 6.76377e-5 v=0 34 28  6     
  34   E+  16      521.9513   69 5.13848e-5 v=0 34 30  4     
  34   E+  17      583.2067   69 3.83045e-5 v=0 34 32  2     
  34   E+  18      648.4141   69 2.80177e-5 v=0 34 34  0     
  34   E-   1       79.0963   69 .000429765 v=0 34  2 33     
  34   E-   2       85.3462   69 .000417074 v=0 34  4 31     
  34   E-   3       95.1773   69 .000397866 v=0 34  6 29     
  34   E-   4      108.9910   69 .000372362 v=0 34  8 27     
  34   E-   5      126.7666   69 .000341933 v=0 34 10 25     
  34   E-   6      148.4980   69 .000308091 v=0 34 12 23     
  34   E-   7      174.1832   69 .000272383 v=0 34 14 21     
  34   E-   8      203.8213   69 .000236292 v=0 34 16 19     
  34   E-   9      237.4119   69 .000201134 v=0 34 18 17     
  34   E-  10      274.9548   69 .000167992 v=0 34 20 15     
  34   E-  11      316.4499   69 .000137677 v=0 34 22 13     
  34   E-  12      361.8972   69 .000110714 v=0 34 24 11     
  34   E-  13      411.2965   69 8.73597e-5 v=0 34 26  9     
  34   E-  14      464.6479   69 6.76377e-5 v=0 34 28  7     
  34   E-  15      521.9513   69 5.13848e-5 v=0 34 30  5     
  34   E-  16      583.2067   69 3.83045e-5 v=0 34 32  3     
  34   E-  17      648.4141   69 2.80177e-5 v=0 34 34  1     
  34   O+   1       78.5791   69 .000430832 v=0 34  1 33     
  34   O+   2       82.0760   69 .000423667 v=0 34  3 31     
  34   O+   3       89.7625   69 .000408334 v=0 34  5 29     
  34   O+   4      101.5881   69 .00038582  v=0 34  7 27     
  34   O+   5      117.3841   69 .000357671 v=0 34  9 25     
  34   O+   6      137.1380   69 .000325342 v=0 34 11 23     
  34   O+   7      160.8464   69 .000290375 v=0 34 13 21     
  34   O+   8      188.5081   69 .000254299 v=0 34 15 19     
  34   O+   9      220.1225   69 .000218522 v=0 34 17 17     
  34   O+  10      255.6893   69 .000184254 v=0 34 19 15     
  34   O+  11      295.2083   69 .000152442 v=0 34 21 13     
  34   O+  12      338.6795   69 .000123754 v=0 34 23 11     
  34   O+  13      386.1028   69 9.85793e-5 v=0 34 25  9     
  34   O+  14      437.4782   69 7.70511e-5 v=0 34 27  7     
  34   O+  15      492.8056   69 5.90937e-5 v=0 34 29  5     
  34   O+  16      552.0850   69 4.44704e-5 v=0 34 31  3     
  34   O+  17      615.3164   69 3.28375e-5 v=0 34 33  1     
  34   O-   1       76.3888   69 .000435382 v=0 34  1 34     
  34   O-   2       81.8869   69 .000424052 v=0 34  3 32     
  34   O-   3       89.7620   69 .000408335 v=0 34  5 30     
  34   O-   4      101.5881   69 .00038582  v=0 34  7 28     
  34   O-   5      117.3841   69 .000357671 v=0 34  9 26     
  34   O-   6      137.1380   69 .000325342 v=0 34 11 24     
  34   O-   7      160.8464   69 .000290375 v=0 34 13 22     
  34   O-   8      188.5081   69 .000254299 v=0 34 15 20     
  34   O-   9      220.1225   69 .000218522 v=0 34 17 18     
  34   O-  10      255.6893   69 .000184254 v=0 34 19 16     
  34   O-  11      295.2083   69 .000152442 v=0 34 21 14     
  34   O-  12      338.6795   69 .000123754 v=0 34 23 12     
  34   O-  13      386.1028   69 9.85793e-5 v=0 34 25 10     
  34   O-  14      437.4782   69 7.70511e-5 v=0 34 27  8     
  34   O-  15      492.8056   69 5.90937e-5 v=0 34 29  6     
  34   O-  16      552.0850   69 4.44704e-5 v=0 34 31  4     
  34   O-  17      615.3164   69 3.28375e-5 v=0 34 33  2     
  35   E+   1       80.8051   71 .000438613 v=0 35  0 35     
  35   E+   2       84.6968   71 .000430502 v=0 35  2 33     
  35   E+   3       89.9236   71 .000419845 v=0 35  4 31     
  35   E+   4       99.7324   71 .000400552 v=0 35  6 29     
  35   E+   5      113.5439   71 .000374879 v=0 35  8 27     
  35   E+   6      131.3185   71 .000344247 v=0 35 10 25     
  35   E+   7      153.0494   71 .000310176 v=0 35 12 23     
  35   E+   8      178.7342   71 .000274227 v=0 35 14 21     
  35   E+   9      208.3721   71 .000237892 v=0 35 16 19     
  35   E+  10      241.9625   71 .000202496 v=0 35 18 17     
  35   E+  11      279.5054   71 .00016913  v=0 35 20 15     
  35   E+  12      321.0004   71 .000138609 v=0 35 22 13     
  35   E+  13      366.4476   71 .000111464 v=0 35 24 11     
  35   E+  14      415.8469   71 8.79514e-5 v=0 35 26  9     
  35   E+  15      469.1982   71 6.80958e-5 v=0 35 28  7     
  35   E+  16      526.5016   71 5.17329e-5 v=0 35 30  5     
  35   E+  17      587.7570   71 3.85639e-5 v=0 35 32  3     
  35   E+  18      652.9644   71 2.82075e-5 v=0 35 34  1     
  35   E-   1       83.6190   71 .000432733 v=0 35  2 34     
  35   E-   2       89.9065   71 .000419879 v=0 35  4 32     
  35   E-   3       99.7324   71 .000400552 v=0 35  6 30     
  35   E-   4      113.5439   71 .000374879 v=0 35  8 28     
  35   E-   5      131.3185   71 .000344247 v=0 35 10 26     
  35   E-   6      153.0494   71 .000310176 v=0 35 12 24     
  35   E-   7      178.7342   71 .000274227 v=0 35 14 22     
  35   E-   8      208.3721   71 .000237892 v=0 35 16 20     
  35   E-   9      241.9625   71 .000202496 v=0 35 18 18     
  35   E-  10      279.5054   71 .00016913  v=0 35 20 16     
  35   E-  11      321.0004   71 .000138609 v=0 35 22 14     
  35   E-  12      366.4476   71 .000111464 v=0 35 24 12     
  35   E-  13      415.8469   71 8.79514e-5 v=0 35 26 10     
  35   E-  14      469.1982   71 6.80958e-5 v=0 35 28  8     
  35   E-  15      526.5016   71 5.17329e-5 v=0 35 30  6     
  35   E-  16      587.7570   71 3.85639e-5 v=0 35 32  4     
  35   E-  17      652.9644   71 2.82075e-5 v=0 35 34  2     
  35   O+   1       83.1395   71 .00043373  v=0 35  1 34     
  35   O+   2       86.6640   71 .00042646  v=0 35  3 32     
  35   O+   3       94.3201   71 .000411085 v=0 35  5 30     
  35   O+   4      106.1419   71 .000388426 v=0 35  7 28     
  35   O+   5      121.9364   71 .00036009  v=0 35  9 26     
  35   O+   6      141.6896   71 .000327543 v=0 35 11 24     
  35   O+   7      165.3976   71 .00029234  v=0 35 13 22     
  35   O+   8      193.0590   71 .00025602  v=0 35 15 20     
  35   O+   9      224.6733   71 .000220002 v=0 35 17 18     
  35   O+  10      260.2399   71 .000185501 v=0 35 19 16     
  35   O+  11      299.7589   71 .000153474 v=0 35 21 14     
  35   O+  12      343.2300   71 .000124593 v=0 35 23 12     
  35   O+  13      390.6532   71 9.92469e-5 v=0 35 25 10     
  35   O+  14      442.0285   71 7.7573e-5  v=0 35 27  8     
  35   O+  15      497.3559   71 5.94939e-5 v=0 35 29  6     
  35   O+  16      556.6353   71 4.47716e-5 v=0 35 31  4     
  35   O+  17      619.8667   71 3.30599e-5 v=0 35 33  2     
  35   O+  18      687.0501   71 2.39535e-5 v=0 35 35  0     
  35   O-   1       80.8413   71 .000438537 v=0 35  1 35     
  35   O-   2       86.4430   71 .000426912 v=0 35  3 33     
  35   O-   3       94.3194   71 .000411086 v=0 35  5 31     
  35   O-   4      106.1419   71 .000388426 v=0 35  7 29     
  35   O-   5      121.9364   71 .00036009  v=0 35  9 27     
  35   O-   6      141.6896   71 .000327543 v=0 35 11 25     
  35   O-   7      165.3976   71 .00029234  v=0 35 13 23     
  35   O-   8      193.0590   71 .00025602  v=0 35 15 21     
  35   O-   9      224.6733   71 .000220002 v=0 35 17 19     
  35   O-  10      260.2399   71 .000185501 v=0 35 19 17     
  35   O-  11      299.7589   71 .000153474 v=0 35 21 15     
  35   O-  12      343.2300   71 .000124593 v=0 35 23 13     
  35   O-  13      390.6532   71 9.92469e-5 v=0 35 25 11     
  35   O-  14      442.0285   71 7.7573e-5  v=0 35 27  9     
  35   O-  15      497.3559   71 5.94939e-5 v=0 35 29  7     
  35   O-  16      556.6353   71 4.47716e-5 v=0 35 31  5     
  35   O-  17      619.8667   71 3.30599e-5 v=0 35 33  3     
  35   O-  18      687.0501   71 2.39535e-5 v=0 35 35  1     
  36   E+   1       85.3883   73 .000441164 v=0 36  0 36     
  36   E+   2       89.4398   73 .000432674 v=0 36  2 34     
  36   E+   3       94.6188   73 .00042206  v=0 36  4 32     
  36   E+   4      104.4180   73 .000402684 v=0 36  6 30     
  36   E+   5      118.2270   73 .000376879 v=0 36  8 28     
  36   E+   6      136.0005   73 .000346085 v=0 36 10 26     
  36   E+   7      157.7308   73 .000311833 v=0 36 12 24     
  36   E+   8      183.4153   73 .000275693 v=0 36 14 22     
  36   E+   9      213.0530   73 .000239163 v=0 36 16 20     
  36   E+  10      246.6433   73 .000203578 v=0 36 18 18     
  36   E+  11      284.1860   73 .000170034 v=0 36 20 16     
  36   E+  12      325.6809   73 .00013935  v=0 36 22 14     
  36   E+  13      371.1281   73 .00011206  v=0 36 24 12     
  36   E+  14      420.5273   73 8.84217e-5 v=0 36 26 10     
  36   E+  15      473.8786   73 6.84599e-5 v=0 36 28  8     
  36   E+  16      531.1820   73 5.20095e-5 v=0 36 30  6     
  36   E+  17      592.4373   73 3.87702e-5 v=0 36 32  4     
  36   E+  18      657.6447   73 2.83583e-5 v=0 36 34  2     
  36   E+  19      726.8041   73 2.03532e-5 v=0 36 36  0     
  36   E-   1       88.2694   73 .00043511  v=0 36  2 35     
  36   E-   2       94.5975   73 .000422103 v=0 36  4 33     
  36   E-   3      104.4180   73 .000402684 v=0 36  6 31     
  36   E-   4      118.2270   73 .000376879 v=0 36  8 29     
  36   E-   5      136.0005   73 .000346085 v=0 36 10 27     
  36   E-   6      157.7308   73 .000311833 v=0 36 12 25     
  36   E-   7      183.4153   73 .000275693 v=0 36 14 23     
  36   E-   8      213.0530   73 .000239163 v=0 36 16 21     
  36   E-   9      246.6433   73 .000203578 v=0 36 18 19     
  36   E-  10      284.1860   73 .000170034 v=0 36 20 17     
  36   E-  11      325.6809   73 .00013935  v=0 36 22 15     
  36   E-  12      371.1281   73 .00011206  v=0 36 24 13     
  36   E-  13      420.5273   73 8.84217e-5 v=0 36 26 11     
  36   E-  14      473.8786   73 6.84599e-5 v=0 36 28  9     
  36   E-  15      531.1820   73 5.20095e-5 v=0 36 30  7     
